gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.176834,-0.149137,0.070307,-3.763597,-37.194614,28.723154,0.434548,10.340557,-1.383849
-0.123571,-0.148072,0.043676,-4.091052,-37.247265,28.482149,0.300472,10.348937,-1.482011
-0.075634,-0.133158,0.018109,-4.342253,-37.325916,28.418451,0.210690,10.299856,-1.599327
-0.029827,-0.100135,-0.002131,-4.418230,-37.327183,28.422348,0.174777,10.182540,-1.686715
0.000000,-0.062851,-0.019175,-4.321249,-37.231857,28.338987,0.023942,10.058042,-1.793257
0.005326,0.003196,-0.027697,-4.071784,-37.094418,28.245298,-0.215478,9.949105,-2.005144
0.001065,0.095874,-0.044741,-3.784032,-36.964077,28.224611,-0.441730,9.835381,-2.155979
-0.008522,0.211988,-0.087352,-3.639040,-36.923042,28.347031,-0.593762,9.773131,-2.280477
-0.009587,0.325971,-0.129962,-3.636079,-37.038074,28.424871,-0.471658,9.756371,-2.203863
-0.005326,0.396278,-0.150202,-3.583548,-37.310165,28.287506,-0.167594,9.858126,-2.021903
-0.011718,0.418649,-0.159790,-3.384287,-37.574844,28.044258,0.077812,9.831789,-1.958457
-0.022371,0.423975,-0.143811,-3.212635,-37.724087,27.947338,-0.058658,9.864111,-1.938106
-0.039415,0.481500,-0.131028,-3.220996,-37.891865,28.103354,-0.477643,9.923966,-2.085350
-0.038350,0.573112,-0.120375,-3.344487,-38.065086,28.215643,-0.606930,9.744401,-1.985990
-0.061785,0.659399,-0.145941,-3.455187,-38.118267,28.091347,-0.362722,9.619903,-1.821988
-0.078830,0.653007,-0.162985,-3.582120,-38.059006,27.878727,0.513556,9.916783,-1.622072
-0.066046,0.492152,-0.098004,-3.705115,-37.954967,27.739525,1.787272,10.156203,-1.248576
-0.053263,0.119310,0.053263,-3.697235,-37.875854,27.675434,3.111265,10.370484,-0.853533
-0.034088,-0.387756,0.233293,-3.643231,-37.855003,27.584881,3.180697,10.432734,-0.829591
-0.024501,-0.870321,0.371777,-3.682344,-37.917904,27.381557,2.935291,10.362105,-1.023521
-0.021305,-1.238903,0.511327,-3.789581,-37.953480,27.120708,1.883040,10.232818,-1.052252
-0.037284,-1.445564,0.586961,-3.820993,-37.848476,26.929502,0.837971,9.914390,-1.370680
-0.093743,-1.456216,0.561394,-3.779516,-37.726162,26.793543,-0.282516,9.759963,-1.787272
-0.135289,-1.277252,0.464455,-3.769164,-37.636478,26.678425,-1.377863,9.490616,-2.243367
-0.167247,-0.907605,0.311057,-3.823448,-37.535439,26.771605,-2.310405,9.497798,-2.698265
-0.177899,-0.397344,0.132093,-3.917020,-37.537075,27.195976,-2.721010,9.582792,-2.863465
-0.155529,0.140615,-0.069242,-3.981996,-37.616222,27.812666,-2.527080,9.566033,-2.772485
-0.132093,0.582700,-0.255663,-4.049274,-37.639542,28.473217,-1.759738,9.800665,-2.317587
-0.103331,0.879908,-0.397344,-4.134631,-37.600929,28.979063,-0.769736,9.842564,-1.958457
-0.069242,1.006675,-0.449542,-4.229975,-37.631378,29.088785,0.281319,10.251971,-1.520318
-0.020240,0.944890,-0.390952,-4.254289,-37.838078,28.867729,1.511938,10.438720,-1.078588
0.026632,0.683900,-0.249272,-4.045666,-37.983353,28.602654,2.679112,10.694899,-0.741005
0.070307,0.253533,-0.052198,-3.736115,-37.892864,28.352097,3.227384,10.591949,-0.462081
0.069242,-0.218379,0.107592,-3.558904,-37.724640,27.980667,2.859874,10.217256,-0.626084
0.040480,-0.584830,0.183225,-3.540247,-37.612812,27.610477,2.099715,10.101137,-1.041478
0.046872,-0.835167,0.280165,-3.647634,-37.565861,27.551416,1.498770,10.339360,-1.268927
0.075634,-1.001349,0.363255,-3.837853,-37.619061,27.711237,0.987608,10.067618,-1.352724
0.067112,-1.086570,0.364320,-4.070903,-37.694221,27.749487,0.438139,9.985018,-1.590947
0.053263,-1.066330,0.348341,-4.279585,-37.618294,27.766146,-0.166397,9.865308,-1.873463
0.031958,-0.933172,0.312122,-4.439503,-37.502254,28.035704,-0.851139,9.678560,-2.205060
0.005326,-0.667921,0.230097,-4.678579,-37.403725,28.443739,-1.557428,9.572019,-2.539051
-0.009587,-0.302535,0.115049,-4.951460,-37.242794,28.775570,-2.053028,9.434352,-2.674323
-0.044741,0.103331,-0.051133,-5.038560,-37.086082,28.976038,-2.037466,9.221268,-2.681506
-0.105461,0.480434,-0.234358,-4.931715,-36.977795,29.015070,-1.666364,9.415198,-2.602497
-0.095874,0.775513,-0.323840,-4.812191,-36.939777,28.984150,-0.960075,9.762358,-2.245761
-0.082025,0.910801,-0.362190,-4.765911,-36.894051,29.133219,-0.014365,9.870096,-1.811214
-0.058590,0.869256,-0.311057,-4.702340,-36.824341,29.426292,1.334767,10.366894,-1.461660
-0.010653,0.626375,-0.155529,-4.571997,-36.818981,29.506187,2.395399,10.594342,-1.047463
0.020240,0.246076,0.026632,-4.437016,-36.919521,29.363647,2.823961,10.362105,-0.806846
0.004261,-0.165116,0.184291,-4.369792,-37.138817,29.172396,2.515109,10.052056,-0.849942
-0.036219,-0.480434,0.265251,-4.362720,-37.385746,28.906761,1.790863,9.968259,-1.212663
-0.064981,-0.653007,0.321710,-4.386032,-37.566929,28.613501,1.012747,9.964667,-1.471237
-0.094809,-0.677508,0.321710,-4.464749,-37.696346,28.453701,0.025139,9.819818,-1.793257
-0.112918,-0.542220,0.260990,-4.465892,-37.790897,28.449207,-0.763750,9.850943,-2.191892
-0.092678,-0.283360,0.164051,-4.295768,-37.849319,28.491018,-1.391031,9.745598,-2.365471
-0.070307,0.047937,0.028762,-4.151972,-37.773170,28.516319,-1.546654,9.643845,-2.383428
-0.077764,0.379234,-0.144876,-4.153256,-37.482403,28.483374,-1.335965,9.658210,-2.302025
-0.064981,0.677508,-0.269512,-4.223510,-37.294022,28.413982,-1.121683,9.836577,-2.081758
-0.046872,0.895887,-0.378169,-4.253196,-37.326523,28.340353,-0.488417,9.749189,-1.885434
-0.058590,1.017328,-0.469782,-4.300683,-37.383289,28.309427,0.229843,10.004171,-1.626860
-0.045806,1.036502,-0.477238,-4.435295,-37.453743,28.349953,0.585382,10.117896,-1.397017
-0.037284,0.973652,-0.445281,-4.512160,-37.578625,28.311214,1.100136,10.101137,-1.259350
-0.021305,0.806405,-0.365386,-4.520126,-37.841854,28.019085,1.782483,10.417171,-1.074997
0.017044,0.526241,-0.227967,-4.629819,-38.239689,27.501696,2.406173,10.629059,-0.945710
0.057524,0.170442,-0.043676,-4.826467,-38.564976,26.965462,2.482787,10.460267,-0.837971
0.070307,-0.178964,0.113983,-4.817474,-38.709267,26.628901,2.038663,10.190920,-0.984017
0.050067,-0.431432,0.198139,-4.487580,-38.811470,26.480108,1.309628,9.958682,-1.355118
0.025566,-0.560329,0.243946,-4.069071,-38.851490,26.403791,0.703895,9.931149,-1.561020
-0.001065,-0.574178,0.242880,-3.706955,-38.691536,26.392168,-0.132878,9.736021,-1.847127
-0.025566,-0.459129,0.187487,-3.487797,-38.422451,26.398273,-0.814029,9.807847,-2.159570
-0.018109,-0.247141,0.120375,-3.498722,-38.168644,26.410196,-1.170765,9.698911,-2.340332
-0.014914,-0.004261,0.009587,-3.617747,-38.061867,26.436926,-1.070208,9.460688,-2.275689
-0.050067,0.203466,-0.119310,-3.749796,-38.060898,26.421059,-0.646434,9.612720,-2.064999
-0.050067,0.338754,-0.184291,-3.831771,-38.065563,26.417500,-0.153229,9.694122,-1.881842
-0.067112,0.376038,-0.224771,-3.784246,-38.176540,26.553900,0.458490,9.897630,-1.672350
-0.062851,0.305731,-0.188552,-3.728579,-38.197605,26.759840,1.183933,10.170568,-1.466449
-0.046872,0.143811,-0.102265,-3.872930,-37.993038,26.854340,1.532289,10.243592,-1.272518
-0.039415,-0.058590,-0.008522,-4.173344,-37.736103,26.817482,1.529895,10.168175,-1.261744
-0.029827,-0.241815,0.080960,-4.324492,-37.503895,26.725477,1.192312,10.090364,-1.379060
-0.033023,-0.360059,0.128897,-4.342607,-37.446896,26.566067,0.724246,9.923966,-1.511938
-0.051133,-0.400539,0.129962,-4.366622,-37.559425,26.302227,0.282516,9.999383,-1.662773
-0.045806,-0.367516,0.124636,-4.270761,-37.627045,26.145420,0.007183,9.919178,-1.796848
-0.051133,-0.298274,0.085221,-4.153232,-37.600277,26.352713,-0.173580,9.872491,-1.832761
-0.044741,-0.206661,0.045806,-4.167667,-37.622631,26.677225,-0.202310,9.955091,-1.866280
-0.041545,-0.120375,0.005326,-4.152187,-37.782536,26.770622,-0.134075,9.842564,-1.816002
-0.042611,-0.042611,-0.029827,-4.035954,-37.917053,26.750059,-0.099359,9.890448,-1.794454
-0.044741,0.011718,-0.057524,-3.909460,-37.923740,26.768215,0.079009,9.889250,-1.717840
-0.041545,0.038350,-0.068177,-3.773413,-37.897743,26.756731,0.241814,10.047267,-1.647211
-0.028762,0.030893,-0.059655,-3.719120,-37.801899,26.644289,0.360327,9.982624,-1.562217
-0.022371,0.006392,-0.049002,-3.818546,-37.632286,26.446501,0.355539,10.079589,-1.561020
-0.014914,-0.018109,-0.028762,-4.031089,-37.520401,26.261950,0.402226,10.036493,-1.569399
-0.009587,-0.041545,-0.009587,-4.285275,-37.398849,26.209335,0.268151,10.010158,-1.617283
-0.005326,-0.052198,0.004261,-4.419951,-37.281902,26.259838,0.254982,10.014946,-1.628057
-0.004261,-0.050067,0.006392,-4.411505,-37.383301,26.290211,0.167594,9.991004,-1.657985
0.001065,-0.041545,0.003196,-4.395762,-37.717377,26.394030,0.128090,9.965864,-1.690306
0.003196,-0.027697,-0.003196,-4.409344,-38.140980,26.690535,0.167594,9.940725,-1.717840
0.002131,-0.013848,-0.005326,-4.345164,-38.508636,26.990675,0.142455,9.892841,-1.708263
-0.003196,-0.003196,-0.009587,-4.122933,-38.776794,27.129213,0.221464,9.923966,-1.701080
-0.006392,-0.001065,-0.009587,-3.824672,-38.929501,27.237379,0.205901,9.891644,-1.695095
-0.011718,-0.006392,-0.007457,-3.638222,-38.952297,27.398705,0.283713,9.950302,-1.697489
-0.015979,-0.014914,-0.001065,-3.616312,-38.834309,27.479246,0.288501,9.973047,-1.678335
