gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
0.354733,-0.051133,-0.073503,9.398389,4.738899,7.447238,0.271742,9.495404,-0.392649
0.266316,-0.035154,-0.066046,10.109877,4.999928,8.421555,0.178368,9.536105,-0.444124
0.185356,-0.011718,-0.058590,10.739481,5.366687,9.391397,0.126893,9.520543,-0.478840
0.105461,0.005326,-0.056459,11.027435,5.562425,10.167241,0.143652,9.581595,-0.547075
0.030893,0.021305,-0.056459,11.065526,5.489271,10.652308,0.146046,9.688137,-0.537498
-0.030893,0.043676,-0.051133,11.125204,5.346718,10.872785,0.031125,9.791088,-0.645237
-0.072438,0.072438,-0.024501,11.183378,5.243779,10.893557,0.027533,9.821015,-0.633266
-0.120375,0.099070,-0.006392,11.080857,5.254369,10.889072,0.089783,9.674969,-0.580594
-0.178964,0.113983,-0.002131,10.907035,5.376470,10.962490,0.136469,9.720459,-0.507571
-0.242880,0.122505,0.007457,10.791715,5.395725,11.028993,0.156820,9.525331,-0.465672
-0.332363,0.133158,0.015979,10.679993,5.247085,11.064332,0.177171,9.459491,-0.477643
-0.441019,0.143811,0.040480,10.590955,5.093714,11.048086,0.231040,9.258378,-0.339977
-0.567786,0.142745,0.040480,10.545718,5.041342,10.847012,0.326809,9.381680,-0.298078
-0.623180,0.106526,0.030893,10.515935,5.016830,10.478784,0.527921,10.075998,-0.195127
-0.561394,0.042611,0.055394,10.574110,4.861085,10.044501,0.667982,10.480618,0.131681
-0.494283,-0.040480,0.068177,10.707971,4.568243,9.560905,0.808043,10.301053,0.372298
-0.467651,-0.131028,0.067112,10.748808,4.265416,8.956489,0.851139,10.450690,0.580594
-0.410127,-0.202400,0.089482,10.574665,3.986352,8.310077,0.709881,10.631453,0.593762
-0.335558,-0.249272,0.099070,10.316876,3.730357,7.875533,0.603339,10.538078,0.610521
-0.275903,-0.262055,0.076699,10.159612,3.684036,7.494511,0.367510,10.481815,0.592565
-0.221575,-0.217314,0.041545,10.156940,3.893443,6.976863,-0.128090,10.402806,0.418985
-0.171508,-0.101200,0.010653,10.243110,4.035483,6.570758,-0.514753,10.404003,0.319626
-0.119310,0.078830,-0.018109,10.264908,3.850979,6.313237,-0.792481,10.405201,0.241814
-0.069242,0.266316,-0.030893,10.311094,3.487288,6.073714,-0.756568,10.324995,0.290895
-0.046872,0.451672,-0.071373,10.388822,3.258908,5.816188,-0.746991,10.007763,0.280122
-0.040480,0.623180,-0.124636,10.242476,3.230819,5.512363,-0.848745,10.111911,0.348356
-0.024501,0.818123,-0.153398,9.944162,3.273967,5.305966,-1.033098,10.018537,0.241814
-0.023436,1.051416,-0.198139,9.676997,3.297751,5.261042,-1.477222,9.910798,0.208296
-0.013848,1.318797,-0.246076,9.477383,3.322565,5.301983,-1.332373,9.882068,0.265756
-0.030893,1.505219,-0.297209,9.367391,3.369366,5.598375,-0.596156,9.809045,0.802058
-0.061785,1.543568,-0.353668,9.429309,3.443054,6.209786,-0.069432,10.036493,1.065420
-0.060720,1.493501,-0.348341,9.709386,3.633081,6.834610,0.304064,10.321404,1.043872
-0.039415,1.391235,-0.283360,9.992123,3.916648,7.267800,0.743400,10.297462,1.171962
-0.028762,1.212271,-0.230097,10.130729,4.144755,7.583351,1.074997,10.286688,1.319205
-0.022371,0.983239,-0.171508,10.144724,4.299928,7.958384,1.248576,10.329783,1.301249
-0.002131,0.713727,-0.109722,10.067732,4.418338,8.421233,1.331176,10.359711,1.294066
0.014914,0.437824,-0.043676,9.991954,4.466402,8.789739,1.337162,10.273520,1.201889
0.024501,0.165116,0.022371,9.960796,4.397835,8.965880,1.353921,10.335769,1.157596
0.041545,-0.099070,0.078830,9.927007,4.272717,9.119175,1.216254,10.219650,1.152808
0.042611,-0.345146,0.107592,9.882267,4.310192,9.320229,1.193510,10.092757,1.076194
0.043676,-0.575243,0.136354,9.824168,4.553424,9.414984,1.115698,10.119094,1.079785
