gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.115947,-0.044109,0.059588,9.815870,-42.797642,-0.780777,-0.281319,10.378864,-1.004368
-0.038183,0.027264,0.061719,9.745257,-42.868622,-0.842720,-0.306458,10.291476,-0.942118
-0.022204,0.083723,0.035087,9.608345,-42.993595,-0.693121,-0.093374,9.858126,-0.712275
-0.071206,0.108224,0.002064,9.481718,-43.000858,-0.635417,-0.069432,10.132261,-0.411803
-0.102099,0.126334,-0.024568,9.399917,-42.980145,-0.751795,-0.041899,10.554838,-0.374693
-0.049901,0.144443,-0.050134,9.266641,-43.068947,-1.002506,0.023942,10.915166,-0.732626
0.051299,0.122073,-0.116180,9.060930,-43.222164,-1.341976,0.002394,10.304645,-0.685939
0.147173,0.044308,-0.179031,8.848907,-43.419418,-1.507888,0.070629,10.011354,-0.669179
0.215350,-0.033456,-0.157726,8.829079,-43.537769,-1.408992,-0.077812,9.788693,-0.396240
0.142912,-0.075001,-0.092745,9.100305,-43.609646,-1.321599,-0.116119,9.609129,-0.275333
-0.022204,-0.103763,-0.094875,9.471656,-43.793922,-1.286648,-0.320823,9.915586,-0.393846
-0.114882,-0.131460,-0.126833,9.680003,-44.063663,-1.108033,-0.414197,10.335769,-0.695516
-0.060554,-0.151700,-0.151334,9.675557,-44.176800,-0.886102,-0.559046,10.365696,-0.827197
0.052364,-0.164483,-0.147073,9.661674,-43.848499,-0.778373,-0.641646,10.188525,-0.970849
0.152499,-0.141048,-0.132159,9.633924,-43.224506,-0.792488,-0.688333,10.046070,-1.067814
0.178066,-0.076067,-0.053330,9.470182,-42.621254,-0.821193,-0.683545,9.629479,-0.851139
0.094975,0.003828,0.043609,9.347316,-42.099728,-0.674942,-0.559046,9.411607,-0.616507
-0.039248,0.066679,0.117113,9.372218,-41.779842,-0.444394,-0.367510,9.288305,-0.284910
-0.181994,0.093311,0.143744,9.418160,-41.767227,-0.397749,-0.180762,9.374496,-0.114922
-0.274672,0.086919,0.116047,9.449958,-41.869797,-0.524316,-0.076614,10.028113,-0.125696
-0.243779,0.075201,0.105395,9.558000,-41.940224,-0.592142,-0.026336,10.540473,-0.268151
-0.144710,0.066679,0.108590,9.741391,-41.961327,-0.559542,-0.079009,10.716447,-0.380678
-0.050966,0.050700,0.099003,9.895302,-41.879227,-0.618681,-0.002394,10.499771,-0.459687
0.008689,0.021938,0.074502,9.915586,-41.912552,-0.828698,0.140061,10.404003,-0.574608
0.049169,-0.008955,0.062784,9.734420,-42.261639,-1.128584,0.118513,10.181343,-0.678756
0.057691,-0.021738,0.062784,9.403826,-42.603348,-1.412025,0.104148,10.007763,-0.758962
0.017211,-0.013216,0.061719,9.126697,-42.784809,-1.483038,-0.207098,9.771935,-0.842759
-0.072272,0.101833,0.046805,9.063581,-42.987438,-1.423694,-1.152808,9.775525,-1.144428
-0.161754,0.433130,0.034022,9.145865,-43.176071,-1.341701,-2.825158,9.827001,-1.620875
-0.248040,1.003046,0.002064,9.194475,-43.262974,-1.067334,-3.548207,9.941922,-1.624466
-0.266150,1.570832,-0.045873,9.217362,-43.240406,-0.636293,-3.336320,9.797073,-1.229423
-0.282129,2.085355,-0.125768,9.284533,-43.157528,-0.288924,-3.271677,9.804255,-0.895431
-0.294912,2.556202,-0.220576,9.266416,-43.125103,-0.197228,-3.066972,10.065224,-0.569820
-0.243779,2.920522,-0.285557,9.100986,-43.110516,-0.316552,-1.802834,10.468647,0.071826
-0.119143,3.000417,-0.270644,8.947361,-42.988163,-0.453800,0.411803,10.352529,0.927753
0.001232,2.670185,-0.232294,8.971521,-42.851982,-0.467164,2.849100,10.602722,1.608904
0.067278,2.013982,-0.142812,9.150886,-42.809479,-0.351943,4.181473,10.564415,1.811214
0.008689,1.298125,-0.053330,9.283224,-42.789803,-0.194074,4.327519,10.166978,1.561020
-0.120208,0.630204,0.029761,9.273732,-42.693409,0.014850,3.968389,10.163386,1.309628
-0.173472,0.065614,0.129896,9.274565,-42.493126,0.320308,3.216610,10.436325,0.840365
-0.124469,-0.370080,0.250271,9.437819,-42.160725,0.709702,2.613271,10.790668,0.815226
-0.047770,-0.713095,0.295012,9.697466,-41.745602,1.148671,1.895011,10.722432,0.405817
0.029994,-0.963432,0.231096,9.862517,-41.549614,1.582005,1.351527,10.982203,0.128090
0.168478,-1.120026,0.222574,9.856649,-41.662128,1.836815,0.987608,10.803835,0.009577
0.316550,-1.222291,0.295012,9.703612,-41.870998,1.821257,0.767342,10.342952,0.179565
0.350638,-1.293664,0.318447,9.516258,-42.038357,1.593797,0.530316,9.604341,0.003591
0.288853,-1.340535,0.289685,9.401962,-42.208794,1.225564,0.386664,9.568427,0.069432
0.237720,-1.347992,0.298207,9.213828,-42.346394,0.827486,0.169988,9.533711,-0.155623
0.172739,-1.323491,0.270511,8.967804,-42.234531,0.615131,0.064643,9.525331,-0.426168
0.119476,-1.289403,0.194877,8.817324,-41.995739,0.660883,-0.132878,9.612720,-0.526724
0.106693,-1.214834,0.155462,8.674541,-41.965252,0.741362,-0.128090,10.122684,-0.629675
0.104562,-1.127483,0.126700,8.489633,-42.128880,0.817936,-0.262165,9.891644,-0.690727
0.076865,-1.019891,0.084089,8.349360,-42.294243,0.864567,-0.471658,9.977836,-0.657208
0.064082,-0.904842,0.054262,8.297982,-42.354370,0.725694,-0.495600,10.026917,-0.754174
0.053430,-0.802577,0.024435,8.195682,-42.305809,0.521216,-0.362722,10.135853,-0.963666
0.070474,-0.690724,0.048936,7.996367,-42.375904,0.350308,-0.453701,10.044873,-0.835576
0.057691,-0.581002,0.068110,7.912959,-42.652863,0.112769,-0.452504,9.761160,-0.894234
0.006558,-0.461692,0.073437,7.990880,-42.885845,-0.091440,-0.375890,9.647436,-0.678756
-0.054162,-0.370080,0.052131,8.050409,-42.916988,-0.062310,-0.308852,9.447520,-0.544681
-0.092512,-0.295511,-0.012850,8.040899,-42.739937,0.204476,-0.149638,10.026917,-0.718261
-0.025400,-0.243313,-0.033090,7.925543,-42.526573,0.486048,-0.134075,10.019734,-0.735020
0.014015,-0.180462,0.021239,7.694915,-42.499798,0.523706,-0.110133,9.752781,-0.586579
-0.050966,-0.119742,0.051066,7.530024,-42.566841,0.377131,0.052672,10.285490,-0.555455
-0.093577,-0.049435,0.110721,7.414322,-42.620888,0.201277,0.186748,10.413580,-0.440533
