gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.009820,-0.027797,0.199005,5.319816,-36.731014,7.979536,1.313519,7.937228,-2.315941
-0.133391,-0.019275,0.179830,5.278855,-36.728901,8.648615,1.277606,8.128764,-2.484732
-0.199437,-0.002230,0.175569,5.186129,-36.767651,8.832237,1.337461,8.266430,-2.593669
-0.236722,0.015879,0.187287,5.012732,-36.803509,8.643705,1.375768,8.055740,-2.450016
-0.334726,0.014814,0.148937,4.865194,-36.948826,8.374394,1.592443,7.904906,-2.372205
-0.409295,0.011618,0.103131,4.833774,-37.264591,8.149880,1.457171,8.412477,-2.639158
-0.375206,0.037184,0.139350,4.819316,-37.612019,8.095034,1.466748,8.544158,-2.479944
-0.344313,0.047837,0.124436,4.666903,-37.772778,8.072134,1.515829,8.487894,-2.392556
-0.314486,0.051033,0.074369,4.359769,-37.725780,7.875769,1.649904,8.771606,-2.274043
-0.240983,0.054229,0.048802,3.980254,-37.694149,7.487380,1.712153,9.070882,-2.187851
-0.129130,0.052098,-0.004461,3.656358,-37.900146,7.070076,1.671452,9.471910,-2.159121
0.054095,0.046772,-0.035353,3.527173,-38.268661,6.855581,1.695394,9.626337,-1.999907
0.220277,0.041445,-0.076899,3.457370,-38.597580,6.795371,1.719336,9.277981,-1.809568
0.311889,0.032923,-0.141880,3.326409,-38.769176,6.747059,1.667861,9.086444,-1.644368
0.356631,0.030793,-0.193013,3.371219,-38.580551,6.685437,1.612794,8.915259,-1.561768
0.347043,0.020140,-0.243080,3.625058,-38.094696,6.689646,1.609203,8.620772,-1.610849
0.294845,0.012683,-0.288886,3.927853,-37.727306,6.872247,1.566107,8.581267,-1.710208
0.224538,0.014814,-0.287821,4.208974,-37.504143,7.148165,1.374571,8.509441,-1.814356
0.127599,0.016944,-0.263320,4.380505,-37.169922,7.384876,1.396119,8.371776,-1.898153
0.016811,0.021205,-0.224971,4.451016,-36.833439,7.585944,1.309928,8.299949,-1.958008
-0.095042,0.024401,-0.168512,4.428974,-36.651009,7.641067,1.196203,8.468740,-2.019060
-0.181328,0.033989,-0.110987,4.307438,-36.562637,7.467046,1.155502,8.540566,-2.172289
-0.230330,0.048902,-0.041745,4.177465,-36.536270,7.321664,1.069310,8.635138,-2.247706
-0.251635,0.060620,0.008322,4.128762,-36.588989,7.352191,1.150713,8.642320,-2.319533
