gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
0.021305,-0.014914,0.004261,-7.598151,-51.221054,7.591337,-0.456095,9.798270,-1.874660
-0.003196,-0.025566,-0.001065,-7.350358,-51.090580,7.670641,-0.445322,9.764751,-1.839944
-0.034088,-0.037284,-0.007457,-7.135224,-50.848030,7.549565,-0.499191,9.788693,-1.865083
-0.043676,-0.038350,-0.009587,-7.022814,-50.733585,7.401295,-0.537498,9.976639,-1.923741
-0.035154,-0.034088,-0.002131,-7.100489,-50.925674,7.477239,-0.629675,9.910798,-1.821988
-0.031958,-0.028762,-0.003196,-7.149645,-51.240978,7.704617,-0.566229,9.963470,-1.856703
-0.028762,-0.029827,-0.004261,-7.041832,-51.478477,7.870229,-0.541090,9.910798,-1.866280
-0.033023,-0.031958,0.000000,-6.910089,-51.572426,7.943864,-0.543484,9.877279,-1.847127
-0.049002,-0.031958,0.005326,-6.822689,-51.326832,8.018382,-0.615310,9.836577,-1.850718
-0.061785,-0.029827,-0.009587,-6.729228,-50.804375,8.063722,-0.594959,9.929952,-1.904588
-0.052198,-0.028762,-0.005326,-6.591990,-50.446117,7.922843,-0.545878,10.047267,-1.823185
-0.039415,-0.033023,0.000000,-6.564935,-50.385670,7.691221,-0.531513,10.026917,-1.738190
-0.035154,-0.031958,0.010653,-6.729477,-50.553650,7.640270,-0.555455,9.970653,-1.765724
-0.030893,-0.034088,0.021305,-6.938105,-50.901398,7.804464,-0.554258,9.882068,-1.782483
-0.040480,-0.026632,0.013848,-7.052256,-51.266163,8.024059,-0.624887,9.946711,-1.859098
-0.036219,-0.010653,0.018109,-7.202613,-51.537151,8.196949,-0.593762,9.927557,-1.818396
-0.036219,-0.002131,0.021305,-7.474114,-51.635471,8.313309,-0.537498,9.847352,-1.786075
-0.050067,0.002131,0.012783,-7.675497,-51.557644,8.305404,-0.532710,9.903615,-1.801637
-0.052198,-0.003196,0.000000,-7.833216,-51.440773,8.061557,-0.435745,10.109517,-1.821988
-0.027697,-0.006392,0.021305,-8.027940,-51.298706,7.530605,-0.474052,10.074800,-1.835156
-0.022371,-0.007457,0.021305,-8.290867,-51.039116,6.982485,-0.468066,9.866506,-1.832761
-0.031958,-0.015979,0.001065,-8.682782,-50.730240,6.816754,-0.448913,9.892841,-1.837550
-0.038350,-0.028762,-0.010653,-8.895408,-50.562897,6.985228,-0.381875,9.955091,-1.801637
-0.038350,-0.029827,-0.009587,-8.638846,-50.600201,7.265118,-0.547075,10.001778,-1.866280
-0.034088,-0.012783,-0.003196,-8.045685,-50.757545,7.513118,-0.802058,9.855731,-1.866280
-0.045806,0.043676,-0.026632,-7.424034,-50.941078,7.607718,-0.990002,9.680955,-1.924938
-0.076699,0.126766,-0.079895,-7.089995,-51.100784,7.610328,-1.140837,9.753978,-2.009932
-0.099070,0.266316,-0.148072,-7.078202,-51.188847,7.597887,-1.547851,9.846154,-2.232593
-0.080960,0.445281,-0.158724,-7.118690,-51.285454,7.550745,-1.748964,9.944317,-2.048239
-0.109722,0.700944,-0.262055,-7.146031,-51.350010,7.481965,-3.041833,9.530120,-2.303222
-0.180030,1.172856,-0.462325,-7.160892,-51.177063,7.416794,-3.977966,9.633071,-2.602497
-0.104396,1.593636,-0.553937,-7.122784,-50.981644,7.322648,-2.406173,10.205285,-1.793257
-0.025566,1.722533,-0.588026,-7.127161,-50.985275,7.161262,-1.006762,10.137050,-1.283292
-0.020240,1.641572,-0.583765,-7.151300,-51.080013,6.881877,0.220267,10.012551,-1.207875
-0.049002,1.415736,-0.531567,-7.166649,-51.258991,6.379000,1.126472,9.926360,-1.070208
-0.061785,0.993892,-0.385626,-7.205425,-51.515316,5.706276,3.063381,10.322600,-0.697910
-0.039415,0.275903,-0.155529,-7.188314,-51.785778,4.981619,4.729745,10.692505,-0.110133
-0.034088,-0.629571,0.075634,-7.132837,-52.156265,4.316086,4.665102,10.526108,0.015562
-0.072438,-1.401888,0.251402,-7.099427,-52.674217,3.886080,2.651578,10.232818,-0.424971
-0.095874,-1.838646,0.318514,-7.039734,-53.077919,3.818914,0.310049,9.962274,-0.969652
-0.118244,-1.907889,0.313188,-6.921434,-53.149410,4.088027,-1.699883,9.815030,-1.618480
-0.101200,-1.782187,0.396278,-6.798906,-52.943947,4.509305,-1.790863,10.232818,-1.662773
-0.080960,-1.650095,0.466586,-6.713673,-52.558731,4.949473,-2.503138,9.935937,-1.420959
-0.205596,-1.237837,0.308927,-6.543492,-52.042603,5.238476,-5.717354,9.479841,-2.536657
-0.279099,-0.385626,0.134223,-6.350447,-51.530621,5.339589,-6.959944,10.202890,-3.472790
-0.004261,0.448476,0.127832,-6.274477,-51.340248,5.582982,-5.538986,10.669760,-2.686294
0.172573,1.083374,-0.006392,-6.225887,-51.397972,6.009701,-4.487931,9.698911,-2.257732
0.120375,1.514806,-0.210922,-6.230722,-51.303829,6.218672,-2.555810,9.597157,-1.825579
0.101200,1.654356,-0.247141,-6.453656,-51.073074,6.121801,-0.720655,10.078392,-1.124078
0.119310,1.521198,-0.143811,-6.839719,-50.922333,5.973594,1.247379,9.557653,-0.974440
0.022371,1.080178,-0.044741,-7.033786,-50.940903,5.814015,3.453636,9.191340,-0.490811
-0.112918,0.254598,0.022371,-6.934792,-51.124352,5.545065,5.864597,9.830592,0.175974
-0.203466,-0.754207,0.110788,-6.849725,-51.291611,5.231928,5.295974,10.504560,0.146046
-0.199204,-1.544633,0.306796,-6.996534,-51.270847,4.959249,3.122039,10.662578,-0.428562
-0.151268,-1.964348,0.412257,-7.358966,-51.032482,4.744513,0.333991,10.031705,-0.766145
