gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.055394,-0.013848,0.015979,-7.918965,-50.186378,5.205389,-0.470461,10.086772,-1.806425
-0.043676,-0.018109,0.012783,-8.047381,-50.206520,4.991522,-0.444124,9.989806,-1.778892
-0.042611,-0.022371,-0.001065,-8.064480,-50.297901,4.890452,-0.459687,10.000581,-1.839944
-0.030893,-0.027697,0.000000,-7.980491,-50.390373,4.982031,-0.494403,10.071210,-1.823185
-0.015979,-0.026632,0.003196,-8.057853,-50.331436,5.058412,-0.459687,10.001778,-1.826776
-0.012783,-0.029827,-0.001065,-8.300884,-50.093098,5.038181,-0.560243,9.916783,-1.843535
-0.013848,-0.025566,-0.012783,-8.545235,-49.816250,5.035199,-0.520739,9.922769,-1.841141
-0.017044,-0.018109,-0.011718,-8.712152,-49.724289,5.041046,-0.563834,9.916783,-1.812411
-0.025566,-0.008522,-0.007457,-8.749659,-49.827900,4.975720,-0.556652,9.928755,-1.816002
-0.030893,-0.006392,-0.004261,-8.599164,-49.900478,4.889336,-0.497994,9.915586,-1.818396
-0.027697,-0.011718,-0.003196,-8.314442,-49.839947,4.839686,-0.531513,9.953894,-1.821988
-0.020240,-0.019175,0.000000,-7.932898,-49.787205,4.802564,-0.481235,10.006566,-1.760935
-0.019175,-0.024501,0.004261,-7.565797,-49.763481,4.793619,-0.468066,9.991004,-1.776498
-0.020240,-0.027697,-0.001065,-7.530654,-49.669231,4.903828,-0.483629,9.923966,-1.804031
-0.018109,-0.024501,-0.002131,-7.750086,-49.604492,5.078818,-0.520739,9.917980,-1.827973
-0.019175,-0.024501,-0.005326,-7.958585,-49.655746,5.235260,-0.556652,9.910798,-1.796848
-0.017044,-0.021305,-0.008522,-8.105740,-49.811630,5.396414,-0.526724,9.898827,-1.801637
-0.018109,-0.021305,-0.003196,-8.090543,-50.105404,5.483377,-0.512359,9.920375,-1.816002
-0.029827,-0.015979,0.000000,-7.971124,-50.451416,5.443460,-0.626084,9.847352,-1.859098
-0.056459,0.029827,-0.023436,-7.899801,-50.724186,5.291462,-1.215057,9.700109,-2.054225
-0.098004,0.180030,-0.115049,-7.909928,-50.774292,5.071149,-1.759738,9.575610,-2.331953
-0.105461,0.400539,-0.175769,-8.030945,-50.589520,4.831403,-1.933318,9.901221,-2.290054
-0.060720,0.570982,-0.191748,-8.210606,-50.462833,4.644362,-1.291672,9.929952,-2.014721
-0.058590,0.637028,-0.190682,-8.293690,-50.552788,4.563867,-0.741005,9.812635,-1.787272
-0.082025,0.609331,-0.160855,-8.254936,-50.595676,4.475695,-0.339977,9.843760,-1.691504
-0.108657,0.524110,-0.110788,-8.209881,-50.369133,4.431222,0.041899,9.818622,-1.629254
-0.142745,0.380299,-0.059655,-8.125699,-49.983776,4.520307,0.464475,9.943120,-1.465251
-0.159790,0.186421,-0.009587,-8.054339,-49.659534,4.566233,0.836774,10.152613,-1.410185
-0.134223,-0.060720,0.074569,-8.166537,-49.637703,4.419308,1.103727,10.231621,-1.229423
-0.116114,-0.323840,0.124636,-8.448215,-49.810490,4.060766,1.012747,10.182540,-1.279701
-0.102265,-0.541154,0.156594,-8.844590,-49.865707,3.671674,0.451307,10.160992,-1.385046
-0.077764,-0.673247,0.188552,-9.232225,-49.868343,3.434286,-0.004788,10.135853,-1.407791
-0.075634,-0.729706,0.183225,-9.405232,-49.887421,3.332062,-0.357933,9.939528,-1.498770
-0.093743,-0.736098,0.160855,-9.367701,-49.879143,3.433911,-0.738611,9.873688,-1.569399
-0.095874,-0.682835,0.159790,-9.267022,-49.903820,3.702111,-1.083376,10.006566,-1.646014
-0.100135,-0.572047,0.153398,-9.140902,-49.998924,3.907631,-1.604115,9.877279,-1.722628
-0.126766,-0.346211,0.076699,-8.997813,-50.168022,4.057491,-2.329558,9.897630,-2.145205
-0.102265,-0.033023,0.027697,-8.889970,-50.205128,4.165946,-2.571373,10.031705,-2.032677
-0.039415,0.253533,-0.015979,-8.760766,-49.935299,4.203297,-1.999158,10.031705,-1.929727
-0.040480,0.450607,-0.068177,-8.557682,-49.633007,4.288324,-1.472434,9.891644,-1.702277
-0.050067,0.561394,-0.096939,-8.419043,-49.656525,4.409365,-0.943315,9.965864,-1.689109
-0.046872,0.613592,-0.092678,-8.427833,-49.889374,4.479447,-0.618901,9.892841,-1.562217
-0.064981,0.610397,-0.109722,-8.505424,-49.879250,4.407373,-0.222661,9.792285,-1.466449
-0.095874,0.532632,-0.111853,-8.556265,-49.577454,4.118182,0.520739,9.958682,-1.307234
-0.083091,0.330232,-0.063916,-8.569529,-49.285313,3.723109,1.222240,10.205285,-1.071405
-0.074569,0.021305,-0.003196,-8.740252,-49.188808,3.444831,1.711854,10.143036,-0.963666
-0.078830,-0.337689,0.042611,-9.174956,-49.279907,3.321841,1.789666,10.208876,-0.902614
-0.076699,-0.634898,0.068177,-9.486295,-49.427784,3.238367,0.974440,10.147824,-1.168370
-0.057524,-0.784035,0.096939,-9.439259,-49.690376,3.146426,-0.028730,10.048465,-1.292869
-0.060720,-0.787230,0.083091,-9.334113,-50.030327,3.083069,-0.927753,9.879673,-1.528698
-0.077764,-0.677508,0.036219,-9.251801,-50.296734,3.060445,-1.575385,9.898827,-1.646014
-0.082025,-0.477238,-0.006392,-9.092887,-50.653126,3.091827,-2.220622,10.028113,-1.855506
-0.056459,-0.194943,-0.023436,-8.899598,-50.980843,3.306085,-2.422932,10.159795,-1.957260
-0.005326,0.071373,-0.019175,-8.698812,-50.947277,3.594820,-2.047042,10.078392,-1.702277
-0.003196,0.263120,-0.041545,-8.519011,-50.704220,3.698610,-1.590947,9.902418,-1.617283
-0.019175,0.404800,-0.067112,-8.384153,-50.484703,3.619424,-1.277307,9.958682,-1.599327
