gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.055627,0.038250,-0.005526,15.442455,-32.862701,-4.822556,-0.314838,9.989806,-0.639252
-0.081193,0.037184,-0.019374,15.770980,-32.490025,-4.984744,-0.195127,10.111911,-0.687136
-0.075867,0.026532,-0.023636,16.008963,-32.303349,-4.999299,-0.288501,10.251971,-0.672771
-0.063084,0.021205,-0.011918,16.022972,-32.450310,-4.777153,-0.220267,10.249578,-0.634463
-0.058823,0.014814,-0.000200,15.986628,-32.742367,-4.500784,-0.245406,10.183737,-0.591368
-0.059888,-0.002230,0.000866,15.933428,-32.927132,-4.401692,-0.241814,10.165780,-0.600945
-0.053496,-0.006491,-0.009787,15.867863,-32.979546,-4.451421,-0.318429,10.218452,-0.624887
-0.039648,-0.012883,-0.019374,15.853911,-33.032600,-4.577228,-0.347159,10.109517,-0.593762
-0.043909,-0.020340,-0.041745,15.852527,-33.060616,-4.773850,-0.339977,10.075998,-0.617704
-0.037517,-0.019275,-0.033223,15.812878,-32.967201,-4.965370,-0.333991,10.222044,-0.669179
-0.023669,-0.016079,-0.014048,15.688570,-32.923363,-5.086846,-0.350751,10.200497,-0.642843
-0.017277,-0.018209,-0.005526,15.474208,-33.045494,-5.180516,-0.343568,10.193314,-0.587777
-0.018343,-0.018209,0.002996,15.318658,-33.148483,-5.227516,-0.348356,10.194510,-0.640449
-0.014081,-0.015014,0.006192,15.340756,-33.088329,-5.168693,-0.356736,10.305841,-0.620098
-0.003429,-0.003296,0.013649,15.443325,-32.962162,-5.011586,-0.344765,10.253169,-0.670376
-0.005559,0.004161,0.012583,15.549175,-32.903679,-4.794103,-0.395043,10.192117,-0.673968
-0.005559,0.048902,0.008322,15.635639,-32.948483,-4.605684,-0.739808,10.138247,-0.828394
-0.003429,0.156494,0.005127,15.725420,-32.989208,-4.453598,-1.073799,10.026917,-0.909797
-0.008755,0.312023,-0.025766,15.829274,-32.985752,-4.272603,-1.315614,9.868899,-0.998382
-0.033256,0.509097,-0.072638,15.875444,-33.086662,-4.139201,-1.540669,9.780313,-1.035492
-0.055627,0.710432,-0.113118,15.914352,-33.272785,-4.142405,-1.379060,9.725247,-0.914585
-0.102498,0.874482,-0.152533,15.896951,-33.417187,-4.223524,-1.227028,9.810242,-0.816423
-0.132326,0.990596,-0.174903,15.720383,-33.451992,-4.382669,-0.822408,10.092757,-0.706290
-0.133391,1.039598,-0.156794,15.573188,-33.354202,-4.696774,-0.445322,10.285490,-0.561440
-0.117412,1.024685,-0.117379,15.496975,-33.228333,-5.066796,-0.076614,10.386047,-0.354342
-0.090781,0.943724,-0.080095,15.379602,-33.188065,-5.387802,0.201113,10.338163,-0.271742
-0.066279,0.810566,-0.050267,15.278722,-33.167198,-5.666223,0.475249,10.323798,-0.231040
-0.030060,0.647581,-0.012983,15.115993,-33.056793,-5.853460,0.658405,10.461464,-0.187945
0.002963,0.459029,0.026432,14.748007,-32.897305,-5.942798,0.729034,10.280702,-0.098162
0.024268,0.264086,0.045607,14.324255,-32.731197,-6.041229,0.778116,10.273520,-0.189142
0.048769,0.070208,0.056259,14.090224,-32.563835,-6.125182,0.691924,10.220847,-0.179565
0.064748,-0.108757,0.064781,14.111328,-32.472904,-6.007770,0.591368,10.091560,-0.223858
0.071140,-0.262155,0.062651,14.323947,-32.479698,-5.698427,0.567426,10.205285,-0.281319
0.080727,-0.404900,0.069042,14.570278,-32.484871,-5.373249,0.385466,10.152613,-0.326809
0.078597,-0.525275,0.063716,14.650100,-32.502457,-5.135193,0.299275,10.061633,-0.330400
0.069009,-0.626475,0.055194,14.501992,-32.537926,-5.075859,0.190339,10.020931,-0.330400
0.054095,-0.712762,0.042411,14.245589,-32.470959,-5.232270,0.196325,9.988609,-0.353145
0.031725,-0.805440,0.029628,14.017417,-32.397766,-5.474857,0.123301,9.920375,-0.329203
0.004028,-0.868290,0.012583,13.937267,-32.425236,-5.753477,-0.118513,10.202890,-0.413000
0.026399,-0.886400,0.029628,14.060823,-32.495644,-5.962241,-0.351948,10.283096,-0.588974
0.038116,-0.872551,0.026432,14.282985,-32.557831,-5.946969,-0.524330,10.122684,-0.581791
0.035986,-0.841659,0.010453,14.508122,-32.677975,-5.872058,-0.623690,10.012551,-0.615310
0.029594,-0.788396,-0.002330,14.704368,-32.995102,-5.798036,-0.782904,10.090364,-0.635661
0.028529,-0.711697,-0.012983,14.964000,-33.359253,-5.618606,-0.919373,10.262746,-0.824802
0.058357,-0.619018,-0.002330,15.394133,-33.452511,-5.347278,-1.036689,10.329783,-0.882263
0.082858,-0.514623,0.016844,15.775173,-33.323803,-5.041341,-1.013944,10.189722,-0.887052
