gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.283360,0.184291,-0.083091,0.070934,-34.571911,35.422092,0.307655,9.384073,-1.790863
-0.384560,0.170442,-0.091613,0.173282,-34.533997,35.240875,0.314838,9.625888,-1.963245
-0.423975,0.151268,-0.109722,0.050447,-34.526970,35.194096,0.311246,10.107122,-2.082955
-0.360059,0.121440,-0.096939,-0.156125,-34.629032,35.102715,0.258574,10.408792,-2.140416
-0.247141,0.079895,-0.098004,-0.259315,-35.039688,34.803165,0.277727,10.518925,-2.176329
-0.132093,0.044741,-0.092678,-0.189724,-35.612602,34.390923,0.222661,10.431537,-2.044648
-0.042611,0.013848,-0.083091,-0.007021,-36.181290,34.050995,0.153229,10.208876,-1.972822
-0.003196,-0.003196,-0.076699,0.193534,-36.709610,33.708973,0.034716,9.976639,-1.806425
-0.004261,-0.013848,-0.061785,0.392607,-36.935905,33.389118,0.050278,9.862914,-1.720234
-0.029827,-0.021305,-0.050067,0.640641,-36.691086,33.232246,0.008380,9.819818,-1.701080
-0.051133,-0.027697,-0.044741,0.833266,-36.284573,33.199112,-0.051475,9.933543,-1.738190
-0.055394,-0.024501,-0.039415,0.827678,-36.014923,33.231636,-0.076614,10.014946,-1.836353
-0.039415,-0.018109,-0.029827,0.743377,-35.819481,33.289078,-0.137667,10.115502,-1.923741
-0.009587,-0.011718,-0.026632,0.682712,-35.653637,33.317360,-0.141258,10.037690,-1.869871
0.010653,-0.008522,-0.031958,0.630497,-35.594135,33.340961,-0.061052,10.042479,-1.890222
0.021305,-0.009587,-0.033023,0.666887,-35.597202,33.402195,-0.106542,9.946711,-1.906982
0.022371,-0.005326,-0.025566,0.812622,-35.585014,33.484123,-0.111330,9.860519,-1.941698
0.008522,0.007457,-0.024501,0.922343,-35.746098,33.559719,-0.214281,9.806650,-1.938106
-0.004261,0.025566,-0.029827,0.933760,-36.165897,33.557941,-0.057461,10.008960,-2.062605
0.031958,-0.035154,0.036219,0.940505,-36.566772,33.475021,0.779313,10.418368,-1.825579
0.115049,-0.256729,0.207727,1.032361,-36.627731,33.459248,2.064999,10.803835,-1.482011
0.254598,-0.707336,0.496413,1.057362,-36.320774,33.554222,3.718195,11.329363,-0.967257
0.441019,-1.400823,0.876713,0.930531,-35.882683,33.609692,4.781221,11.596316,-0.457293
0.565655,-2.161422,1.247425,0.849069,-35.520142,33.602913,3.889381,11.000159,-0.075417
0.482565,-2.695119,1.433846,0.738982,-35.368145,33.769836,1.985990,9.658210,-0.381875
0.208792,-2.867692,1.430650,0.426025,-35.352882,34.292622,-0.051475,8.944737,-1.015141
-0.077764,-2.690858,1.253816,-0.075020,-35.296329,35.126289,-2.258929,8.664616,-2.051831
-0.304666,-2.135855,0.893757,-0.673109,-35.162537,36.200134,-4.106056,8.327033,-3.478775
-0.422910,-1.330515,0.466586,-1.079388,-34.968643,37.438812,-4.882974,8.312668,-4.288015
-0.470847,-0.383495,-0.009587,-1.138719,-34.712593,38.612625,-5.281609,8.761581,-4.660314
-0.418649,0.572047,-0.421845,-1.063156,-34.420731,39.486942,-4.511873,9.372103,-4.441244
-0.279099,1.349690,-0.720119,-1.116122,-34.068222,39.833469,-3.256114,9.703699,-3.438074
-0.178964,1.883388,-0.924650,-1.321557,-33.669716,39.678238,-1.764527,10.067618,-2.527080
-0.111853,2.161422,-0.991761,-1.393318,-33.479218,39.394436,-0.403423,10.304645,-1.584962
-0.066046,2.201902,-0.986435,-1.198818,-33.665722,39.111794,0.636858,10.372879,-1.054646
-0.068177,2.108158,-0.956607,-0.939939,-34.089993,38.704216,0.970849,10.199299,-0.833182
-0.124636,1.961152,-0.950216,-0.770037,-34.500633,38.063423,1.012747,9.871294,-0.859518
-0.186421,1.769404,-0.935302,-0.640210,-34.800507,37.197453,1.567005,10.330980,-1.059434
-0.157659,1.479652,-0.811732,-0.412164,-35.114815,36.286808,1.772906,10.639832,-0.816423
-0.124636,1.138768,-0.715858,-0.066493,-35.552029,35.486759,2.092532,10.443508,-1.125275
-0.064981,0.708401,-0.529436,0.295202,-36.115173,34.866467,2.857480,11.265916,-1.004368
0.088417,0.175769,-0.181095,0.606852,-36.642250,34.364708,3.161543,11.426328,-0.762553
0.205596,-0.384560,0.141680,0.847739,-37.061405,33.854321,2.682703,10.661380,-0.864307
0.197074,-0.837298,0.309992,0.979756,-37.568508,33.365467,1.711854,10.155006,-1.100136
0.162985,-1.124919,0.449542,0.989848,-38.183361,33.027557,0.822408,10.065224,-1.473631
0.121440,-1.263404,0.576308,1.009723,-38.612171,32.963730,0.167594,9.901221,-1.717840
0.063916,-1.303884,0.650877,1.170587,-38.558887,33.239380,-0.494403,9.625888,-1.838747
-0.045806,-1.202684,0.629571,1.362498,-38.248501,33.740616,-1.406593,9.319430,-2.269703
-0.143811,-0.961934,0.550742,1.354288,-38.031548,34.245255,-1.934515,9.277532,-2.656367
-0.201335,-0.630637,0.405866,1.029030,-37.698410,34.631130,-2.517503,9.077616,-2.916138
-0.249272,-0.192813,0.160855,0.555477,-37.230461,34.881577,-2.965219,9.034520,-3.270479
-0.266316,0.307861,-0.117179,0.148646,-36.967678,35.047634,-3.088520,9.282320,-3.248932
-0.254598,0.807470,-0.364320,-0.205907,-36.967899,35.125591,-2.776077,9.527725,-2.899378
-0.223706,1.219728,-0.565655,-0.465505,-37.095108,35.085674,-2.038663,9.601946,-2.454057
-0.218379,1.510545,-0.725445,-0.511153,-37.197819,34.892181,-1.454478,9.659407,-1.844732
-0.234358,1.668204,-0.839428,-0.392054,-37.299835,34.470722,-0.690727,9.951499,-1.484405
-0.238619,1.712945,-0.862864,-0.181488,-37.636181,33.860821,0.210690,10.314221,-1.189918
-0.205596,1.606419,-0.744620,0.071106,-38.238358,33.220936,1.107318,10.716447,-0.804452
-0.132093,1.292166,-0.533697,0.370056,-38.786564,32.687035,2.439692,11.051635,-0.515950
-0.033023,0.768056,-0.240750,0.749774,-39.037636,32.138493,3.251326,11.225215,-0.263362
0.061785,0.143811,0.085221,1.013699,-39.106426,31.511999,3.517082,11.262324,-0.324414
0.136354,-0.484695,0.368582,1.022476,-39.237049,31.032145,3.055001,10.906786,-0.392649
0.170442,-1.008805,0.574178,1.001977,-39.443005,30.775751,1.945289,10.492589,-0.659603
0.168312,-1.334776,0.703075,1.106791,-39.571556,30.676067,0.942118,10.249578,-1.021127
0.141680,-1.484979,0.771251,1.278591,-39.564735,30.700617,0.064643,10.049662,-1.355118
0.104396,-1.496696,0.795753,1.342684,-39.490135,30.821737,-0.512359,9.998186,-1.629254
0.070307,-1.396562,0.787230,1.085948,-39.359474,31.063583,-1.328782,9.743204,-1.914164
0.020240,-1.140898,0.687096,0.704897,-39.078403,31.507927,-2.227805,9.478644,-2.489970
-0.014914,-0.736098,0.493217,0.380536,-38.691929,32.080051,-2.783259,9.313444,-2.958036
-0.008522,-0.260990,0.254598,-0.015167,-38.300205,32.610794,-2.938883,9.193734,-3.113659
-0.010653,0.230097,-0.018109,-0.530201,-38.024845,33.103394,-2.679112,9.153033,-3.038242
-0.036219,0.675378,-0.264186,-1.238338,-37.966373,33.553303,-2.315193,9.288305,-2.797625
-0.033023,1.055677,-0.463390,-2.001594,-38.018482,33.906937,-1.631648,9.545682,-2.574964
-0.023436,1.332646,-0.615723,-2.492602,-37.991043,34.068855,-1.276109,9.542090,-2.094927
-0.034088,1.492435,-0.738228,-2.656188,-37.867863,33.927761,-0.265756,9.836577,-1.769315
-0.031958,1.484979,-0.748881,-2.473896,-37.798264,33.488007,0.878672,10.382456,-1.407791
0.009587,1.279383,-0.582700,-2.006005,-37.816940,32.781002,2.139219,10.880449,-0.976834
0.072438,0.873517,-0.302535,-1.525441,-37.921612,32.055298,3.086126,10.984597,-0.604536
0.102265,0.346211,-0.006392,-1.174569,-38.127182,31.610163,3.363853,10.769119,-0.677559
0.117179,-0.224771,0.260990,-0.924319,-38.286186,31.369658,3.315969,10.715250,-0.671574
0.149137,-0.748881,0.486826,-0.683195,-38.215073,31.109238,2.579752,10.419566,-0.828394
0.149137,-1.129180,0.629571,-0.466301,-37.955872,30.875105,1.802834,10.280702,-1.265336
0.154463,-1.360343,0.746750,-0.412325,-37.745068,30.922209,0.920571,10.204087,-1.461660
0.143811,-1.462608,0.800014,-0.629827,-37.663464,31.315029,0.368707,9.998186,-1.811214
0.121440,-1.462608,0.810666,-0.982149,-37.627056,31.913338,-0.130484,9.946711,-2.013524
0.128897,-1.396562,0.801079,-1.255862,-37.651024,32.580441,-0.560243,9.795877,-2.159570
0.092678,-1.218663,0.697748,-1.589712,-37.667446,33.278488,-1.164779,9.334992,-2.609680
0.035154,-0.929976,0.528371,-1.963575,-37.556110,33.925014,-1.659182,9.112331,-2.943671
-0.013848,-0.548611,0.314253,-2.208091,-37.403419,34.463383,-2.036268,9.053674,-3.229778
