gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.015147,-0.010753,0.038150,20.222988,-39.368252,-9.717284,-0.117316,10.139444,0.493206
-0.017277,0.014814,0.006192,20.161875,-39.309238,-9.700583,-0.100556,10.071210,0.457293
-0.023669,0.036119,-0.008722,20.118303,-39.103931,-9.722087,-0.080206,10.214862,0.414197
-0.007690,0.055294,0.007257,20.076887,-38.824860,-9.831811,0.004788,10.219650,0.357933
0.000832,0.054229,0.020040,20.015005,-38.654877,-9.902563,0.137667,9.967062,0.508768
-0.018343,0.030793,0.001931,20.014988,-38.630035,-9.985233,0.181959,9.983821,0.492008
-0.036452,0.008422,0.000866,20.029669,-38.620037,-10.146312,0.079009,10.056845,0.433351
-0.039648,-0.006491,0.010453,19.900003,-38.544884,-10.238716,0.093374,10.107122,0.397437
-0.049235,-0.012883,0.002996,19.697374,-38.423790,-10.309724,-0.007183,10.071210,0.397437
-0.044974,-0.004361,0.006192,19.589088,-38.304733,-10.534614,-0.016759,9.916783,0.428562
-0.071606,0.002031,-0.015113,19.636374,-38.195374,-10.818168,0.005986,9.907207,0.460884
-0.096107,0.011618,-0.021505,19.793137,-38.171669,-11.029071,-0.009577,10.075998,0.557849
-0.093976,0.019075,-0.000200,19.867229,-38.312344,-11.089292,0.032322,10.115502,0.654814
-0.088650,0.012683,0.008322,19.753555,-38.488819,-10.872623,0.061052,10.153810,0.748188
-0.077997,0.002031,-0.002330,19.617243,-38.543549,-10.551763,0.125696,10.260351,0.699107
-0.050300,-0.007557,-0.002330,19.601030,-38.573830,-10.467352,0.093374,10.347740,0.715866
-0.021538,-0.013948,0.010453,19.645390,-38.749752,-10.601656,0.026336,10.199299,0.718261
-0.013016,-0.017144,0.008322,19.680197,-39.034634,-10.888063,0.063446,10.156203,0.660800
-0.015147,-0.016079,0.004061,19.733250,-39.240936,-11.249802,0.013168,10.017340,0.611719
-0.020473,-0.018209,0.000866,19.784513,-39.279785,-11.442288,0.155623,10.044873,0.580594
-0.028995,-0.030993,-0.006591,19.780235,-39.230976,-11.486146,0.144849,10.166978,0.635661
-0.002364,-0.045906,0.014714,19.735432,-39.120270,-11.480031,0.137667,10.105926,0.651223
-0.006625,-0.078929,0.005127,19.739529,-39.001911,-11.421566,0.306458,9.788693,0.701501
-0.051366,-0.115148,-0.031092,19.721626,-38.918179,-11.409060,0.233435,9.884461,0.646434
-0.072671,-0.157759,-0.009787,19.518608,-38.852711,-11.420977,0.367510,9.988609,0.748188
-0.095042,-0.206761,-0.004461,19.269421,-38.908005,-11.381718,0.529119,10.103531,0.739808
-0.079063,-0.306896,0.006192,19.155350,-38.999882,-11.427090,0.639252,10.405201,1.045069
-0.018343,-0.410227,0.026432,19.292961,-38.995491,-11.575535,0.909797,10.638636,1.018733
0.051965,-0.531667,0.079695,19.583147,-39.019527,-11.758304,0.689530,10.377667,1.155202
0.059422,-0.612627,0.076499,19.709991,-39.024082,-11.937666,0.584185,9.876082,0.893037
0.022138,-0.657368,0.030693,19.684883,-38.959717,-11.930922,0.221464,9.901221,0.792481
-0.004494,-0.608366,-0.006591,19.633804,-38.889046,-11.686718,-1.080982,10.151415,0.263362
-0.014081,-0.334593,0.000866,19.608425,-38.815300,-11.318268,-2.516306,10.260351,-0.302867
0.018942,0.095774,0.043476,19.730635,-38.862297,-10.963352,-3.107674,10.098742,-0.463278
0.018942,0.536793,0.017910,19.879717,-39.085102,-10.757414,-2.670732,9.642648,-0.225055
-0.039648,0.883004,-0.079029,19.992695,-39.364342,-10.722675,-2.173935,10.002975,-0.028730
-0.023669,1.180213,-0.079029,20.257357,-39.448750,-10.793248,-1.941698,10.319010,0.131681
