gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.046872,-0.007457,0.008522,-9.080413,-49.544865,4.515955,-0.685939,9.866506,-1.924938
-0.049002,-0.007457,0.010653,-9.246498,-49.368843,4.515831,-0.640449,9.952697,-1.935712
-0.037284,-0.019175,0.023436,-9.171775,-49.324188,4.421815,-0.532710,9.987412,-1.794454
-0.026632,-0.038350,0.030893,-8.774139,-49.469883,4.390646,-0.529119,9.900024,-1.719037
-0.041545,-0.049002,0.013848,-8.271308,-49.544022,4.380815,-0.579397,9.761160,-1.716643
-0.061785,-0.047937,0.006392,-7.862315,-49.480244,4.294043,-0.621295,9.901221,-1.716643
-0.071373,-0.036219,0.004261,-7.534563,-49.392906,4.187702,-0.653617,9.853337,-1.744176
-0.080960,-0.028762,0.003196,-7.414416,-49.400688,4.256377,-0.681150,9.895236,-1.683124
-0.074569,-0.021305,-0.001065,-7.639903,-49.511745,4.513814,-0.640449,10.017340,-1.651999
-0.056459,-0.013848,0.005326,-7.926435,-49.635288,4.751055,-0.626084,10.105926,-1.638831
-0.043676,-0.002131,0.008522,-7.977553,-49.651260,4.738683,-0.684742,10.083180,-1.656788
-0.028762,0.010653,0.013848,-7.935813,-49.583008,4.431390,-0.650026,10.029311,-1.690306
-0.022371,0.015979,0.010653,-8.006451,-49.502880,3.999538,-0.584185,9.958682,-1.681927
-0.019175,0.009587,0.002131,-8.131620,-49.522030,3.638226,-0.500388,9.986216,-1.729811
-0.011718,-0.001065,0.008522,-8.154134,-49.748104,3.367282,-0.500388,9.964667,-1.746570
-0.015979,-0.012783,0.019175,-8.048928,-49.954025,3.133748,-0.470461,9.901221,-1.732205
-0.031958,-0.026632,0.010653,-7.903554,-50.065010,2.994003,-0.571017,9.813833,-1.756147
-0.044741,-0.028762,0.006392,-7.782619,-50.242306,3.045487,-0.579397,9.785102,-1.810017
-0.066046,-0.031958,0.007457,-7.741835,-50.312248,3.326571,-0.495600,9.840169,-1.725022
-0.086286,-0.063916,0.035154,-7.791944,-50.124077,3.631976,-0.217872,9.916783,-1.584962
-0.105461,-0.135289,0.077764,-7.875542,-49.849880,3.754920,-0.076614,9.895236,-1.492785
-0.142745,-0.214118,0.100135,-8.003152,-49.632278,3.840852,-0.138864,9.822212,-1.532289
-0.164051,-0.286556,0.122505,-8.230331,-49.513313,3.922097,-0.068235,9.999383,-1.527501
-0.150202,-0.401605,0.141680,-8.459949,-49.582317,3.926107,0.319626,10.019734,-1.356315
-0.136354,-0.558199,0.144876,-8.600818,-49.726036,3.922373,0.457293,10.242394,-1.286883
-0.099070,-0.706270,0.186421,-8.715983,-49.684456,3.856092,0.335188,10.449493,-1.355118
-0.049002,-0.806405,0.266316,-8.766655,-49.487377,3.803124,-0.082600,10.248381,-1.290475
-0.043676,-0.851146,0.306796,-8.761842,-49.328148,3.871240,-0.402226,9.973047,-1.314417
-0.088417,-0.819188,0.282295,-8.760754,-49.292614,3.939239,-1.035492,9.828198,-1.568202
-0.117179,-0.678573,0.222640,-8.702486,-49.381546,4.098071,-1.678335,9.931149,-1.839944
-0.095874,-0.442085,0.159790,-8.525069,-49.555897,4.402916,-2.238579,10.073604,-1.990779
-0.050067,-0.127832,0.093743,-8.295937,-49.736137,4.613458,-2.402581,9.969456,-2.124854
-0.027697,0.185356,0.000000,-8.205944,-49.809292,4.663066,-2.105700,9.633071,-1.898602
-0.057524,0.435693,-0.096939,-8.348420,-49.679222,4.611881,-1.705869,9.716867,-1.663970
-0.086286,0.628506,-0.169377,-8.602845,-49.470310,4.524032,-1.371878,9.931149,-1.640028
-0.076699,0.765925,-0.199204,-8.785614,-49.395363,4.540505,-0.764947,10.192117,-1.502362
-0.050067,0.812797,-0.214118,-8.808698,-49.429539,4.647812,-0.389058,10.043676,-1.314417
-0.044741,0.806405,-0.257794,-8.661822,-49.480164,4.747219,-0.202310,9.888053,-1.319205
-0.047937,0.741424,-0.295078,-8.477490,-49.543087,4.838192,0.527921,10.166978,-1.170765
-0.005326,0.515588,-0.243946,-8.400908,-49.627934,4.848282,1.466449,10.450690,-0.739808
0.049002,0.138484,-0.134223,-8.420896,-49.721008,4.743610,2.151190,10.539276,-0.526724
0.067112,-0.278034,-0.002131,-8.393698,-49.915962,4.575396,1.965640,10.369287,-0.650026
0.052198,-0.617853,0.113983,-8.289608,-50.266624,4.380496,1.200692,10.205285,-0.928950
0.038350,-0.841559,0.196009,-8.258844,-50.518677,4.285340,0.375890,10.083180,-1.107318
0.013848,-0.932106,0.216249,-8.284543,-50.420849,4.346055,-0.403423,9.813833,-1.356315
-0.014914,-0.902279,0.188552,-8.257478,-50.084778,4.380651,-1.181539,9.799467,-1.613692
-0.028762,-0.764860,0.140615,-8.165795,-49.893997,4.411019,-1.823185,9.876082,-1.811214
