gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.007457,0.005326,-0.005326,21.277702,-41.386597,11.007289,0.134075,10.004171,-0.675165
-0.018109,-0.003196,-0.005326,21.384335,-41.400585,11.056650,0.128090,9.979033,-0.706290
-0.028762,-0.011718,-0.003196,21.316973,-41.328815,11.153463,0.074220,10.107122,-0.709881
-0.021305,-0.018109,0.003196,20.942310,-41.170921,11.179543,0.083797,10.059238,-0.652420
-0.030893,-0.019175,0.008522,20.405968,-41.107071,11.033061,0.090980,9.860519,-0.679953
-0.057524,-0.018109,0.000000,20.002512,-41.115623,10.788623,0.108936,10.007763,-0.720655
-0.051133,-0.021305,-0.004261,19.816616,-41.053135,10.501251,0.027533,10.091560,-0.685939
-0.046872,-0.021305,-0.005326,19.815968,-40.983936,10.161184,0.104148,10.157401,-0.697910
-0.028762,-0.022371,-0.002131,19.889071,-40.984619,9.937504,0.074220,10.026917,-0.731429
-0.027697,-0.028762,0.007457,19.953236,-41.107613,9.932458,0.083797,10.064027,-0.646434
-0.029827,-0.027697,0.000000,19.970737,-41.309216,10.032829,0.039504,10.073604,-0.661997
-0.026632,-0.030893,-0.005326,19.828871,-41.508446,10.133984,0.069432,10.050858,-0.676362
-0.020240,-0.034088,0.008522,19.624128,-41.711647,10.200643,0.055067,10.099940,-0.691924
-0.018109,-0.031958,0.015979,19.593199,-41.921062,10.282169,0.053870,10.095152,-0.665588
-0.014914,-0.024501,0.017044,19.785021,-42.017754,10.414045,0.038307,9.993398,-0.708684
-0.014914,-0.020240,0.009587,20.045254,-41.907856,10.543859,-0.016759,10.008960,-0.718261
-0.017044,-0.009587,0.010653,20.271797,-41.676502,10.602453,0.003591,10.062830,-0.713472
-0.019175,-0.003196,0.009587,20.481945,-41.477482,10.541201,0.108936,10.030508,-0.714669
-0.021305,-0.003196,0.012783,20.553579,-41.481766,10.360603,0.130484,10.135853,-0.664391
-0.021305,-0.009587,0.015979,20.381573,-41.671375,10.099375,0.154426,10.013748,-0.635661
-0.022371,-0.018109,0.014914,20.127254,-41.748650,9.940428,0.106542,10.171766,-0.648829
-0.012783,-0.019175,0.022371,19.987896,-41.474895,9.980566,0.079009,10.068815,-0.645237
-0.017044,-0.022371,0.004261,19.960718,-40.968925,10.018762,0.108936,10.056845,-0.667982
-0.007457,-0.019175,0.000000,20.007347,-40.496738,10.063314,0.150835,10.113108,-0.684742
0.001065,-0.015979,0.003196,20.094841,-40.208397,10.250546,0.070629,10.084377,-0.720655
0.005326,-0.010653,0.002131,20.169685,-40.183704,10.454012,0.093374,10.018537,-0.687136
0.004261,-0.017044,-0.002131,20.193977,-40.319515,10.491335,0.199916,10.056845,-0.690727
0.005326,-0.039415,-0.006392,20.144781,-40.505100,10.456768,0.383072,10.038888,-0.593762
0.019175,-0.133158,0.001065,20.114761,-40.766788,10.528325,1.030704,10.174160,-0.320823
0.043676,-0.351537,0.025566,19.996002,-41.115223,10.813185,1.492785,10.316615,-0.155623
0.050067,-0.600809,0.077764,19.576164,-41.655174,11.384580,1.617283,10.377667,-0.104148
0.058590,-0.855407,0.138484,18.977982,-42.405857,11.996028,1.432930,10.073604,-0.135272
0.037284,-1.059938,0.153398,18.361200,-43.186909,12.397936,0.978031,9.985018,-0.316035
0.038350,-1.206945,0.159790,17.828699,-43.862118,12.591556,0.730232,10.103531,-0.399832
0.030893,-1.295362,0.141680,17.460508,-44.400135,12.618666,0.210690,9.896433,-0.622492
0.023436,-1.311340,0.108657,17.271778,-44.810143,12.479221,-0.019154,9.975441,-0.755371
0.028762,-1.272991,0.085221,17.204771,-45.151844,12.198707,-0.369904,9.916783,-0.866701
0.014914,-1.177117,0.047937,17.171293,-45.385086,11.963223,-0.642843,9.895236,-1.023521
