gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.111021,0.020140,-0.044941,-10.912410,-54.038536,-5.504086,0.162806,10.079589,-0.038307
-0.058823,0.016944,-0.027897,-10.812223,-53.888752,-5.560327,0.274136,10.706870,-0.067038
0.026399,0.003096,-0.005526,-10.685176,-53.825619,-5.548588,0.216675,10.322600,0.028730
0.018942,-0.004361,-0.028962,-10.540756,-53.756992,-5.521553,0.231040,10.064027,-0.144849
-0.005559,-0.009687,-0.016179,-10.505708,-53.654785,-5.418332,0.274136,9.987412,-0.130484
-0.054562,-0.036319,-0.024701,-10.500139,-53.497387,-5.195234,0.274136,9.751583,-0.057461
-0.103564,-0.062950,-0.033223,-10.450366,-53.389332,-5.033282,0.173580,9.889250,-0.087388
-0.119543,-0.065081,-0.017244,-10.448721,-53.504395,-5.081054,-0.033519,10.122684,-0.168791
-0.105694,-0.035254,-0.009787,-10.440693,-53.881386,-5.234379,-0.171185,10.342952,-0.288501
-0.051366,-0.004361,0.013649,-10.401513,-54.308834,-5.363224,-0.159214,10.196905,-0.154426
-0.083324,0.024401,-0.016179,-10.429443,-54.616390,-5.558795,-0.056264,9.758766,0.089783
-0.107825,0.057424,-0.035353,-10.572975,-54.672180,-5.836598,-0.318429,10.346542,-0.032322
-0.066279,0.120275,0.036019,-10.832382,-54.403679,-6.009602,-0.295684,9.991004,0.098162
-0.120608,0.152233,0.002996,-11.066085,-54.018600,-6.187386,-0.017957,10.071210,0.063446
-0.080128,0.114949,-0.008722,-11.003705,-53.698620,-6.451028,0.505177,10.492589,0.205901
-0.038583,0.039315,0.025367,-10.648958,-53.502773,-6.525330,0.487220,10.377667,0.269348
-0.026865,-0.007557,0.048802,-10.284188,-53.479214,-6.375724,0.416591,10.398018,0.348356
-0.016212,-0.024601,0.064781,-10.016536,-53.661358,-6.297261,0.345962,10.071210,0.392649
-0.030060,-0.041645,0.004061,-9.892789,-53.979931,-6.416771,0.217872,9.823410,0.320823
-0.033256,-0.045906,-0.059855,-10.025578,-54.315437,-6.503250,0.190339,10.230424,0.234632
0.007224,-0.036319,-0.052398,-10.284293,-54.592617,-6.378676,0.116119,9.999383,0.077812
-0.020473,-0.027797,-0.034288,-10.433162,-54.683151,-6.267045,0.108936,9.844957,0.308852
-0.051366,-0.036319,-0.057724,-10.514945,-54.607239,-6.317312,0.229843,10.466252,0.209493
0.018942,-0.042710,-0.010852,-10.682117,-54.555927,-6.375563,0.160412,10.654198,0.210690
0.080727,-0.056559,0.027497,-10.797591,-54.571075,-6.411250,0.223858,10.250774,0.349553
0.044508,-0.070407,0.017910,-10.731898,-54.466488,-6.414249,0.234632,9.636662,0.323217
-0.014081,-0.079995,-0.071572,-10.562992,-54.132423,-6.297118,-0.010774,10.486604,-0.041899
0.090314,-0.062950,0.000866,-10.303998,-53.784588,-6.190341,-0.068235,10.497377,-0.063446
0.090314,-0.043776,0.028562,-10.082941,-53.602959,-6.183877,-0.068235,9.534908,0.039504
-0.022604,-0.041645,0.004061,-10.027688,-53.581196,-6.167217,0.130484,9.290700,-0.165200
-0.161088,-0.058689,0.021106,-10.047713,-53.699490,-6.119292,0.104148,8.854955,-0.213084
