gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.023669,0.006292,0.008322,-6.774126,-56.571407,-5.440489,0.079009,10.103531,-0.383072
-0.028995,0.015879,0.007257,-7.030550,-56.934002,-5.661530,0.155623,10.101137,-0.329203
-0.027930,0.013749,0.002996,-7.177280,-57.053040,-5.762700,0.189142,10.220847,-0.310049
-0.019408,0.007357,0.011518,-7.123804,-56.824341,-5.771745,0.281319,10.158598,-0.343568
-0.016212,-0.001165,0.006192,-7.089222,-56.489693,-5.794388,0.244209,10.119094,-0.302867
-0.016212,-0.005426,0.001931,-7.040816,-56.259754,-5.729965,0.216675,10.188525,-0.308852
-0.011951,-0.012883,-0.001265,-6.950852,-56.155048,-5.532787,0.344765,10.123882,-0.304064
0.007224,-0.043776,-0.021505,-6.903389,-56.145729,-5.222163,0.500388,10.484209,-0.292093
0.066879,-0.077864,0.024301,-6.945004,-56.154106,-4.800077,0.339977,10.599131,-0.299275
0.106293,-0.095974,0.074369,-7.139695,-56.169289,-4.482546,0.238223,10.074800,-0.282516
0.073270,-0.099169,0.054129,-7.324415,-56.288639,-4.500503,0.029928,9.846154,-0.342371
0.025333,-0.069342,0.014714,-7.289648,-56.404415,-4.749364,0.032322,9.844957,-0.445322
0.014681,-0.039515,-0.016179,-7.216324,-56.347099,-4.999854,-0.043096,10.204087,-0.533907
0.056226,-0.004361,0.010453,-7.302412,-56.188778,-5.142148,0.087388,10.301053,-0.454898
0.071140,0.009488,0.013649,-7.447591,-56.117474,-5.026444,0.122104,9.914390,-0.416591
0.039182,0.016944,-0.021505,-7.458635,-56.161228,-4.765888,0.116119,10.020931,-0.486023
0.035986,0.039315,-0.007657,-7.344045,-56.221592,-4.591655,-0.041899,10.163386,-0.536301
0.045573,0.076599,0.021106,-7.325754,-56.292770,-4.552527,-0.148441,10.109517,-0.604536
0.015746,0.127732,0.025367,-7.371922,-56.399574,-4.674748,-0.162806,9.803059,-0.661997
-0.053496,0.184191,0.025367,-7.350658,-56.517082,-4.849833,-0.268151,9.224859,-0.755371
-0.240983,0.270477,0.048802,-7.322639,-56.503448,-5.066488,-0.369904,8.457518,-0.928950
-0.548844,0.350372,0.080760,-7.323737,-56.411133,-5.460135,-0.237026,7.620744,-0.756568
-0.986668,0.397244,0.014714,-7.354241,-56.432983,-5.877139,0.057461,7.542933,-0.794875
-1.354184,0.413223,-0.039615,-7.307830,-56.348152,-6.058366,0.175974,9.303867,-0.847547
-1.335009,0.367416,0.086087,-7.226910,-56.003952,-6.147326,0.550666,10.734404,-0.472855
-1.188003,0.271543,0.223506,-7.234740,-55.788605,-6.648947,0.969652,9.506178,0.110133
-1.321161,0.138385,0.154264,-7.225919,-55.933582,-7.839944,1.187524,8.938752,0.829591
-1.466037,0.011618,0.042411,-7.242047,-56.184029,-9.421283,0.879869,10.189722,0.984017
-1.353119,-0.046972,0.093544,-7.416362,-56.277946,-10.984097,0.664391,11.110293,1.059434
-1.112369,-0.074668,0.130828,-7.706131,-56.120632,-12.486482,0.626084,10.971429,1.465251
-0.912099,-0.106626,0.054129,-8.052719,-55.783070,-13.976533,0.532710,11.268311,1.965640
-0.667089,-0.116214,0.031758,-8.432806,-55.328140,-15.256262,0.480037,11.711238,2.461239
-0.365619,-0.118344,0.056259,-8.739541,-54.760342,-16.245390,0.462081,11.355699,2.870648
-0.153631,-0.115148,-0.001265,-8.890473,-54.150917,-17.108456,0.581791,11.280281,2.962825
0.122272,-0.126866,-0.106726,-8.892092,-53.571754,-17.814335,0.571017,12.254722,3.178303
0.564357,-0.143911,-0.077964,-8.788958,-53.159813,-18.366425,0.646434,12.369643,3.301604
0.904176,-0.159890,-0.063050,-8.709635,-53.054558,-18.886286,0.616507,11.197681,3.288436
1.089532,-0.203565,-0.189817,-8.774976,-53.222160,-19.109228,0.952892,11.378444,3.112462
1.318564,-0.240850,-0.178099,-8.898226,-53.549934,-18.772692,0.805649,11.076775,2.996343
1.430417,-0.276003,-0.101400,-8.801203,-53.930256,-18.023190,0.604536,9.847352,2.853889
1.301520,-0.312222,-0.161055,-8.512014,-54.326935,-17.107071,0.684742,9.033323,2.286463
1.150253,-0.356963,-0.221775,-8.336196,-54.704948,-16.058304,0.550666,9.771935,1.893813
1.071423,-0.369747,-0.145076,-8.235199,-54.997932,-14.822461,0.318429,9.451111,1.296460
0.906307,-0.364420,-0.105661,-8.055991,-55.225796,-13.516033,0.086191,9.039309,0.798466
0.715625,-0.330332,-0.088617,-7.799238,-55.343956,-12.282787,-0.065841,9.132683,0.232238
0.580336,-0.284525,-0.079029,-7.496084,-55.313183,-11.160050,-0.064643,9.472659,-0.155623
0.479136,-0.238719,-0.063050,-7.262337,-55.197601,-10.028383,-0.116119,9.285912,-0.444124
0.349174,-0.174803,-0.038549,-7.184303,-55.087307,-8.893983,-0.216675,9.182961,-0.725443
0.213885,-0.115148,-0.055593,-7.300494,-55.132496,-7.882203,-0.144849,9.531317,-0.948104
0.190449,-0.066146,-0.060920,-7.547662,-55.410725,-6.924791,-0.088585,10.299856,-0.978031
0.258626,-0.036319,-0.039615,-7.660635,-55.736988,-6.046802,-0.084994,10.127473,-0.966060
0.259692,-0.003296,-0.042810,-7.447523,-55.843628,-5.313946,-0.184354,9.831789,-0.968455
0.217081,0.042511,-0.006591,-7.090154,-55.822834,-4.718494,-0.148441,9.628283,-0.869095
0.139317,0.071273,-0.017244,-6.942957,-55.876335,-4.324668,0.061052,9.546879,-0.769736
0.087119,0.080860,-0.042810,-7.029546,-55.938705,-4.092284,0.058658,9.949105,-0.774524
0.089249,0.095774,-0.026831,-7.166111,-55.963276,-3.953313,0.044293,10.011354,-0.694318
0.077531,0.104296,-0.010852,-7.284661,-55.905540,-4.079470,0.154426,9.850943,-0.606930
0.031725,0.101100,-0.006591,-7.385986,-55.730850,-4.470585,0.140061,9.837775,-0.536301
-0.022604,0.094709,-0.003396,-7.473873,-55.520046,-4.792046,0.171185,9.788693,-0.481235
-0.079063,0.091513,-0.010852,-7.508252,-55.304024,-4.838449,0.172383,9.935937,-0.424971
-0.091846,0.091513,-0.018309,-7.510269,-55.143116,-4.566143,0.160412,10.268731,-0.442927
-0.047105,0.077664,-0.021505,-7.466740,-55.174004,-4.150991,0.124498,10.475829,-0.487220
-0.004494,0.069142,-0.007657,-7.410073,-55.290375,-3.898264,0.215478,10.131064,-0.474052
0.006159,0.057424,-0.009787,-7.462276,-55.335461,-3.832525,0.192733,10.183737,-0.523133
0.029594,0.037184,-0.012983,-7.526445,-55.545433,-3.839411,0.159214,10.190920,-0.591368
0.042378,0.016944,-0.012983,-7.464858,-56.000423,-3.909312,0.231040,9.946711,-0.550666
0.023203,-0.008622,-0.047071,-7.325707,-56.319061,-3.965777,0.220267,10.028113,-0.671574
0.030660,-0.030993,-0.039615,-7.206753,-56.286804,-3.989802,0.216675,10.157401,-0.652420
0.042378,-0.052298,-0.032158,-7.224917,-56.167572,-4.097503,0.142455,10.007763,-0.702698
0.030660,-0.060820,-0.026831,-7.453436,-56.253105,-4.312924,0.043096,10.019734,-0.729034
0.005093,-0.055494,-0.021505,-7.677795,-56.419491,-4.581686,0.005986,10.084377,-0.903811
0.006159,-0.035254,0.001931,-7.618212,-56.383717,-4.748487,0.010774,10.062830,-0.817620
-0.000233,-0.030993,-0.001265,-7.316044,-56.139698,-4.714802,0.043096,9.884461,-0.709881
-0.037517,-0.034188,-0.039615,-6.987529,-55.799992,-4.592034,0.025139,9.928755,-0.691924
-0.054562,-0.024601,-0.052398,-6.756003,-55.481842,-4.569794,-0.067038,10.253169,-0.748188
-0.020473,-0.004361,-0.009787,-6.690864,-55.444809,-4.674201,-0.063446,10.299856,-0.645237
0.007224,0.010553,0.008322,-6.836854,-55.697830,-4.640269,-0.008380,9.957485,-0.544681
-0.016212,0.011618,-0.035353,-7.114165,-56.068985,-4.383674,0.061052,9.874885,-0.543484
-0.049235,0.008422,-0.074768,-7.325065,-56.393394,-4.101225,0.203507,10.111911,-0.561440
-0.032191,-0.009687,-0.068377,-7.358572,-56.393707,-3.832649,0.197522,10.499771,-0.555455
0.030660,-0.032058,-0.022570,-7.241341,-56.075867,-3.609020,0.165200,10.455479,-0.500388
0.050900,-0.045906,0.010453,-7.030784,-55.713543,-3.555051,0.061052,9.951499,-0.477643
0.012550,-0.055494,-0.015113,-6.757953,-55.446236,-3.711565,0.007183,9.977836,-0.413000
-0.006625,-0.058689,-0.010852,-6.464850,-55.277225,-3.997006,-0.019154,10.103531,-0.496797
-0.004494,-0.052298,0.002996,-6.353707,-55.203468,-4.139053,-0.037110,10.169372,-0.531513
0.001898,-0.042710,0.013649,-6.440546,-55.234333,-4.050878,-0.019154,10.204087,-0.545878
0.008289,-0.032058,0.011518,-6.485978,-55.338753,-3.959285,-0.058658,10.121488,-0.555455
0.013615,-0.021405,0.002996,-6.443254,-55.398243,-3.913883,-0.025139,10.127473,-0.547075
0.010420,-0.002230,-0.000200,-6.426273,-55.350277,-3.825298,-0.118513,10.129868,-0.577003
0.010420,0.016944,0.004061,-6.484332,-55.305016,-3.614854,-0.065841,10.135853,-0.578200
0.013615,0.028662,0.007257,-6.611276,-55.314552,-3.358178,-0.009577,10.132261,-0.543484
0.014681,0.027597,0.002996,-6.805374,-55.363216,-3.293544,0.058658,10.084377,-0.541090
0.004028,0.024401,0.008322,-6.933735,-55.510006,-3.422500,0.008380,10.038888,-0.515950
-0.014081,0.026532,0.015779,-6.945905,-55.719147,-3.692618,0.052672,10.144233,-0.581791
-0.007690,0.018010,0.022171,-6.944713,-55.916660,-4.050912,0.075417,10.074800,-0.519542
-0.017277,0.004161,-0.001265,-6.848297,-56.158600,-4.321006,0.076614,10.013748,-0.532710
-0.028995,0.004161,-0.001265,-6.666104,-56.359020,-4.495509,0.037110,10.155006,-0.611719
-0.025799,0.007357,0.022171,-6.568089,-56.351467,-4.545273,0.034716,10.107122,-0.537498
-0.028995,-0.001165,0.013649,-6.529682,-56.275784,-4.525613,0.141258,10.012551,-0.487220
-0.050300,-0.020340,-0.011918,-6.438266,-56.182537,-4.595459,0.096965,10.115502,-0.565032
-0.048170,-0.023536,0.002996,-6.384170,-55.995445,-4.605147,0.081403,10.174160,-0.527921
