gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.043676,-0.014914,0.017044,-7.446630,-50.936764,8.000661,-0.312443,9.920375,-1.674744
-0.043676,-0.012783,0.013848,-7.482929,-50.919533,7.469966,-0.362722,9.991004,-1.672350
-0.029827,-0.008522,0.022371,-7.422806,-50.923134,7.081940,-0.357933,9.994595,-1.631648
-0.036219,-0.010653,0.015979,-7.283997,-50.995365,6.794325,-0.324414,9.943120,-1.636437
-0.034088,-0.017044,0.008522,-7.224164,-51.115753,6.700681,-0.281319,10.116699,-1.684321
-0.007457,-0.022371,0.015979,-7.436589,-51.220474,6.940909,-0.407014,10.041282,-1.703475
-0.009587,-0.013848,0.007457,-7.751840,-51.356361,7.307883,-0.391452,9.902418,-1.695095
-0.024501,-0.004261,-0.012783,-7.964711,-51.643543,7.499434,-0.366313,9.934740,-1.684321
-0.023436,-0.004261,-0.014914,-8.131087,-52.050060,7.495051,-0.319626,10.070012,-1.690306
-0.018109,-0.014914,-0.010653,-8.286861,-52.358852,7.338576,-0.271742,9.986216,-1.735796
-0.010653,-0.034088,-0.018109,-8.377042,-52.426243,7.066206,-0.241814,10.022128,-1.740585
-0.003196,-0.051133,-0.021305,-8.373504,-52.246220,6.822095,-0.357933,9.934740,-1.744176
-0.008522,-0.059655,-0.025566,-8.281367,-51.850056,6.758576,-0.421380,9.911995,-1.695095
-0.011718,-0.053263,-0.004261,-8.150311,-51.414242,6.853268,-0.448913,9.983821,-1.758541
-0.026632,-0.044741,-0.001065,-8.130535,-51.238766,7.004773,-0.469264,9.873688,-1.733402
-0.040480,-0.039415,0.003196,-8.152974,-51.252056,7.242499,-0.451307,9.882068,-1.690306
-0.047937,-0.030893,0.004261,-7.998130,-51.189560,7.459496,-0.466869,9.934740,-1.759738
-0.053263,-0.020240,0.001065,-7.759577,-51.043850,7.593945,-0.469264,9.994595,-1.736993
-0.051133,-0.007457,-0.001065,-7.543115,-51.020870,7.706892,-0.476446,9.953894,-1.757344
-0.049002,0.005326,-0.004261,-7.305823,-51.268894,7.564515,-0.497994,10.010158,-1.762132
-0.041545,0.009587,0.002131,-7.150095,-51.463634,7.165073,-0.401029,10.002975,-1.693898
-0.039415,0.005326,0.013848,-7.138382,-51.312294,6.870394,-0.366313,9.894038,-1.709460
-0.050067,0.002131,0.025566,-7.197768,-51.099865,6.832549,-0.430956,9.825804,-1.702277
-0.074569,0.005326,0.023436,-7.309046,-51.123005,6.969397,-0.512359,9.733627,-1.744176
-0.091613,0.024501,-0.039415,-7.423079,-51.254074,7.162586,-0.587777,10.219650,-1.889025
0.014914,0.045806,-0.152333,-7.471316,-51.351353,7.299901,-0.603339,11.210850,-1.915361
0.322775,0.079895,-0.235423,-7.493341,-51.474117,7.338537,-0.677559,12.143391,-1.629254
0.682835,0.137419,-0.126766,-7.587417,-51.616238,7.411085,-0.393846,11.230003,-1.308431
0.735032,0.151268,-0.090547,-7.726910,-51.724884,7.633768,-0.233435,9.343372,-1.284489
0.485761,0.126766,-0.169377,-7.830780,-51.720253,7.943725,-0.079009,8.634688,-1.569399
0.249272,0.082025,-0.202400,-7.896990,-51.466965,8.279219,-0.203507,9.156625,-1.928530
0.178964,0.047937,-0.109722,-7.872643,-51.116249,8.723844,-0.353145,9.415198,-2.173935
0.119310,0.020240,-0.034088,-7.646602,-50.924011,9.176638,-0.452504,8.920795,-2.300828
-0.026632,-0.005326,-0.006392,-7.176034,-50.801109,9.350543,-0.390255,8.583213,-2.309207
-0.236489,-0.033023,0.009587,-6.696682,-50.676060,9.267789,-0.435745,8.602366,-2.384625
-0.425041,-0.050067,0.028762,-6.486205,-50.602036,9.272090,-0.620098,8.841787,-2.409764
-0.561394,-0.064981,0.079895,-6.534912,-50.549255,9.510375,-0.659603,8.984241,-2.310405
-0.702009,-0.078830,0.069242,-6.697754,-50.474453,9.694095,-0.836774,9.247604,-2.325967
-0.771251,-0.060720,0.033023,-6.853175,-50.494926,9.607590,-0.954089,10.394426,-2.414552
-0.598679,-0.058590,-0.121440,-7.048394,-50.658981,9.290995,-0.943315,12.210428,-2.409764
-0.047937,-0.043676,-0.127832,-7.238539,-50.785080,8.763372,-0.990002,13.613431,-1.726219
0.520914,0.019175,0.054328,-7.343979,-50.927811,8.105008,-0.864307,12.084733,-1.515530
0.666856,0.062851,0.071373,-7.477299,-51.063377,7.544209,-0.488417,9.817424,-1.476025
0.478304,0.053263,-0.086286,-7.553142,-51.020039,7.304521,-0.439336,9.194932,-1.601721
0.366451,0.030893,-0.143811,-7.512357,-50.900322,7.399225,-0.348356,9.795877,-1.877054
0.421845,0.012783,-0.014914,-7.438799,-50.871197,7.679231,-0.398635,9.346964,-1.765724
0.303600,-0.015979,0.068177,-7.334495,-50.935459,8.051551,-0.081403,8.002619,-1.825579
-0.062851,-0.056459,0.006392,-7.206565,-51.001987,8.424057,-0.292093,7.651869,-1.917756
-0.402670,-0.072438,-0.027697,-7.077891,-51.041153,8.708246,-0.448913,8.499416,-2.134431
-0.532632,-0.078830,0.023436,-7.004051,-50.910805,8.893825,-0.568623,9.458294,-2.160767
-0.547546,-0.089482,0.101200,-7.030307,-50.753498,8.995975,-0.532710,9.874885,-2.037466
-0.531567,-0.120375,0.063916,-7.024713,-50.967720,9.009647,-0.533907,10.375273,-1.996764
-0.394148,-0.147006,-0.056459,-6.841609,-51.389713,8.889712,-0.705092,11.654974,-1.711854
-0.080960,-0.113983,-0.031958,-6.669373,-51.708130,8.580939,-0.872687,12.131420,-1.673547
0.198139,-0.051133,0.021305,-6.684889,-51.854176,8.005489,-0.961272,11.048044,-1.685518
0.274838,-0.004261,-0.034088,-6.861135,-51.798019,7.297999,-0.730232,10.247183,-1.691504
