gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
0.053263,-0.542220,0.075634,4.268531,13.259787,9.631056,1.631648,10.257957,0.739808
0.071373,-0.758468,0.086286,4.402846,13.125610,9.574956,1.483208,10.279505,0.683545
0.086286,-0.922519,0.125701,4.491781,12.951997,9.588887,0.992397,10.172963,0.501585
0.077764,-1.005610,0.155529,4.498931,12.940130,9.425544,0.648829,9.964667,0.308852
0.063916,-1.073786,0.160855,4.555958,12.962131,9.061621,0.682347,10.156203,0.304064
0.079895,-1.125985,0.176834,4.684368,12.818382,8.718486,0.369904,10.006566,0.259771
0.055394,-1.115332,0.161920,4.865502,12.639209,8.468040,0.017957,9.900024,0.061052
0.030893,-1.051416,0.148072,5.124256,12.553624,8.341351,-0.004788,10.018537,-0.008380
0.017044,-0.977913,0.141680,5.337136,12.635696,8.432164,-0.136469,9.977836,-0.046687
0.006392,-0.885235,0.124636,5.457086,12.840087,8.489862,-0.270545,9.946711,-0.178368
-0.004261,-0.762729,0.099070,5.571107,13.059534,8.238454,-0.349553,9.938332,-0.223858
-0.019175,-0.630637,0.058590,5.733812,13.302202,7.933867,-0.402226,10.031705,-0.326809
-0.006392,-0.477238,0.043676,5.960309,13.420321,7.812744,-0.433351,10.143036,-0.338780
-0.003196,-0.330232,0.017044,6.127526,13.277921,7.788252,-0.441730,9.958682,-0.280122
-0.023436,-0.181095,-0.028762,6.188912,13.158000,7.799807,-0.499191,10.059238,-0.333991
-0.025566,-0.008522,-0.043676,6.276732,13.191250,7.811466,-0.561440,10.006566,-0.374693
-0.031958,0.171508,-0.056459,6.478562,13.142607,7.761481,-0.660800,9.992201,-0.329203
-0.041545,0.348341,-0.077764,6.604891,12.961970,7.691946,-0.500388,10.074800,-0.311246
-0.036219,0.491087,-0.104396,6.385509,12.728032,7.612002,-0.343568,10.171766,-0.178368
-0.022371,0.606135,-0.118244,5.954250,12.457082,7.542771,-0.223858,10.085575,-0.140061
-0.023436,0.724380,-0.124636,5.596994,12.235887,7.566368,-0.269348,10.133459,-0.221464
-0.024501,0.829841,-0.108657,5.390131,12.186313,7.599732,-0.147243,10.008960,-0.067038
-0.066046,0.913997,-0.111853,5.385183,12.272834,7.615909,-0.132878,9.628283,-0.053870
-0.158724,0.987500,-0.115049,5.552695,12.391367,7.709408,-0.074220,9.327810,0.046687
-0.295078,1.047155,-0.120375,5.709930,12.501698,7.836270,0.089783,9.212888,0.039504
