gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
0.000000,0.008522,-0.027697,2.084454,-44.813129,0.347677,0.132878,10.143036,-1.154005
0.013848,0.005326,-0.012783,2.038420,-44.961082,0.546180,0.153229,10.116699,-1.100136
0.022371,-0.001065,0.004261,1.959858,-45.088829,0.822927,0.165200,9.917980,-1.154005
-0.001065,-0.010653,-0.015979,2.014931,-45.018330,1.067411,0.106542,9.901221,-1.152808
-0.017044,-0.013848,-0.012783,2.063539,-44.822559,1.173857,0.137667,10.040085,-1.207875
-0.020240,-0.020240,-0.002131,2.010359,-44.650261,1.208151,0.050278,10.060435,-1.168370
-0.041545,-0.024501,-0.011718,1.919093,-44.552971,1.186350,0.076614,10.002975,-1.175553
-0.046872,-0.028762,-0.013848,1.857398,-44.540466,1.097537,0.108936,10.052056,-1.188721
-0.046872,-0.026632,-0.012783,1.925963,-44.570923,0.964606,0.064643,10.156203,-1.163582
-0.031958,-0.020240,0.000000,1.983780,-44.511944,0.881460,0.040701,10.175357,-1.132457
-0.024501,-0.018109,0.029827,1.846863,-44.318008,0.987014,0.028730,10.041282,-1.040281
-0.063916,-0.011718,0.004261,1.673739,-44.142540,1.191487,0.058658,9.968259,-1.036689
-0.083091,-0.008522,-0.018109,1.680904,-44.144257,1.269108,0.075417,10.230424,-1.216254
-0.034088,0.009587,0.025566,1.832142,-44.245098,1.211394,0.061052,10.342952,-1.144428
-0.001065,0.017044,0.023436,2.007401,-44.209995,1.085624,0.095768,10.121488,-1.092953
0.004261,0.020240,0.013848,2.100054,-44.072388,0.937402,0.058658,9.914390,-1.139640
-0.012783,0.020240,0.000000,1.986449,-44.091221,0.882031,0.171185,9.883265,-1.055843
-0.045806,0.022371,-0.005326,1.663208,-44.284962,0.926505,0.160412,9.837775,-0.998382
-0.072438,0.022371,-0.009587,1.348376,-44.419964,0.905936,0.063446,9.888053,-1.023521
-0.085221,0.023436,-0.039415,1.263193,-44.440796,0.769296,0.183156,10.101137,-1.100136
-0.064981,0.025566,-0.013848,1.378783,-44.462368,0.663656,0.040701,10.071210,-1.006762
-0.072438,0.023436,-0.014914,1.522840,-44.480022,0.593734,0.189142,10.162189,-1.061828
-0.055394,0.013848,-0.015979,1.637129,-44.432922,0.465635,0.063446,10.303447,-1.079785
-0.018109,0.018109,0.026632,1.788808,-44.364223,0.364801,0.221464,10.219650,-0.976834
-0.019175,0.001065,0.021305,1.928317,-44.269119,0.415721,0.228646,10.093954,-1.000776
-0.022371,-0.011718,-0.013848,2.019552,-44.091148,0.632963,0.110133,10.254366,-1.094150
