gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
0.056193,0.408795,-0.159290,16.755293,-36.112099,-0.646574,1.057040,10.715250,1.795651
0.087085,0.143544,-0.051699,17.164965,-35.817455,-0.535317,1.010353,10.342952,1.746570
0.076433,-0.118511,0.038849,17.517246,-35.582535,-0.597172,0.973243,10.149021,1.677138
0.042344,-0.336890,0.109156,17.696623,-35.570938,-0.673875,0.671574,10.310630,1.419762
0.051932,-0.478570,0.183725,17.660200,-35.582069,-0.723117,0.272939,10.384850,1.237802
0.059388,-0.580835,0.211422,17.467022,-35.438698,-0.809569,0.038307,10.201694,1.315614
0.040214,-0.655404,0.208226,17.263792,-35.299381,-0.909376,-0.110133,10.036493,1.227028
0.015713,-0.692688,0.200769,17.147848,-35.271004,-1.006168,-0.244209,9.996989,1.154005
-0.003462,-0.705471,0.211422,17.083384,-35.288925,-1.206640,-0.280122,10.044873,1.083376
-0.007723,-0.688427,0.225270,16.992279,-35.341442,-1.420653,-0.550666,9.916783,0.896629
-0.013049,-0.609598,0.227401,16.919790,-35.380417,-1.559953,-0.696713,9.965864,0.712275
-0.015180,-0.506267,0.202900,16.850693,-35.433777,-1.743539,-0.752976,9.889250,0.733823
-0.035420,-0.405067,0.148571,16.802383,-35.619648,-1.977166,-0.664391,9.746795,0.798466
-0.065247,-0.308128,0.086786,16.853737,-36.041298,-2.214255,-0.543484,10.121488,0.746991
-0.049268,-0.203732,0.074003,16.873375,-36.577427,-2.410042,-0.586579,10.256760,0.787692
-0.023702,-0.104662,0.052697,16.696659,-36.786163,-2.517458,-0.481235,10.212467,0.900220
-0.004527,-0.029028,0.019674,16.389376,-36.481140,-2.624508,-0.430956,10.085575,0.960075
-0.003462,0.035953,-0.008023,16.184494,-35.991131,-2.695344,-0.307655,10.101137,0.979228
0.000799,0.082824,-0.015480,16.217537,-35.673080,-2.660631,-0.156820,10.104729,1.059434
0.006125,0.100934,-0.009088,16.342823,-35.500122,-2.641765,-0.033519,10.126276,1.061828
-0.000266,0.095607,0.003695,16.279512,-35.326771,-2.767820,0.062249,10.053253,1.084573
-0.015180,0.077498,0.014348,16.094126,-35.291473,-2.923288,0.164003,10.067618,1.092953
-0.024767,0.050866,0.022870,16.005905,-35.536945,-2.898717,0.167594,10.151415,1.146823
-0.015180,0.026365,0.035653,15.892476,-35.882759,-2.778178,0.142455,10.238804,1.072602
0.001864,0.006125,0.030327,15.626152,-36.237732,-2.680207,0.096965,10.113108,1.055843
0.018908,0.005060,0.020739,15.309834,-36.630737,-2.582715,-0.029928,10.071210,1.021127
0.026365,0.015713,0.009021,15.136185,-36.889874,-2.534445,0.014365,10.058042,1.028310
0.017843,0.018908,-0.009088,15.124432,-36.944698,-2.593470,0.044293,9.952697,1.054646
0.001864,0.015713,-0.013349,15.088402,-36.920784,-2.617822,0.075417,10.083180,1.033098
0.002929,0.007191,-0.001631,15.122142,-36.804615,-2.576254,0.080206,10.160992,1.089362
0.007191,0.000799,-0.009088,15.390373,-36.518917,-2.689589,0.059855,10.102334,1.031901
0.032757,0.006125,-0.010153,15.702651,-36.208813,-2.913854,-0.023942,10.449493,0.916979
0.091346,0.030626,0.002630,15.899913,-36.007824,-3.057625,-0.068235,10.408792,0.964863
0.136088,0.032757,-0.041046,15.899271,-35.928429,-3.104799,0.045490,10.381259,0.924162
0.230896,0.022104,-0.076200,15.624907,-35.973774,-3.081134,0.035913,10.860099,0.902614
0.331031,0.018908,-0.042111,15.276123,-36.003826,-2.867351,0.073023,10.086772,1.100136
0.286290,0.000799,-0.062351,15.174057,-35.834354,-2.474020,0.087388,9.917980,1.082179
0.237288,-0.011984,-0.045307,15.358765,-35.497540,-2.216436,0.061052,9.810242,0.916979
0.161654,-0.015180,-0.025067,15.597611,-35.065910,-2.128710,-0.065841,9.655815,0.826000
0.089216,-0.009854,0.002630,15.741017,-34.614178,-1.975333,-0.019154,9.728839,0.752976
0.009321,-0.009854,0.015413,15.736218,-34.316502,-1.687346,0.020351,9.670180,0.719458
-0.073770,-0.011984,0.017544,15.646743,-34.225559,-1.288157,0.031125,9.803059,0.703895
-0.117445,-0.009854,0.038849,15.638465,-34.355282,-0.900034,-0.029928,9.890448,0.711078
-0.150469,-0.006658,0.060154,15.626064,-34.728020,-0.683109,0.007183,9.980229,0.805649
-0.171774,-0.017311,0.065480,15.510226,-35.068806,-0.709659,0.082600,9.982624,0.861913
-0.196275,-0.032224,0.072937,15.427300,-35.193256,-0.966006,0.081403,9.976639,0.910994
-0.223972,-0.042877,0.079329,15.529999,-35.270237,-1.263865,0.102951,9.958682,0.950498
-0.261256,-0.047138,0.083590,15.860241,-35.302380,-1.439954,0.076614,9.910798,1.010353
