gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.014914,-0.038350,0.003196,-8.354719,-50.787594,4.105982,-0.418985,9.988609,-1.418565
-0.010653,-0.047937,-0.003196,-8.675290,-50.761150,4.122827,-0.526724,9.943120,-1.468843
-0.014914,-0.046872,0.005326,-8.800909,-50.822258,3.950850,-0.480037,9.915586,-1.424550
-0.025566,-0.046872,0.008522,-8.660091,-50.913090,3.678198,-0.519542,9.932345,-1.407791
-0.040480,-0.049002,0.005326,-8.375362,-50.970432,3.455979,-0.545878,9.986216,-1.389834
-0.040480,-0.040480,0.005326,-8.137653,-51.089512,3.405760,-0.597353,10.040085,-1.465251
-0.036219,-0.024501,0.007457,-8.028843,-51.184811,3.536707,-0.548272,9.938332,-1.413776
-0.039415,-0.011718,-0.001065,-7.943748,-51.086586,3.743102,-0.496797,9.996989,-1.405396
-0.043676,-0.002131,-0.005326,-7.871980,-50.826286,3.855594,-0.497994,10.042479,-1.420959
-0.036219,-0.003196,-0.001065,-7.865321,-50.614353,3.752506,-0.430956,10.122684,-1.344344
-0.023436,-0.009587,0.004261,-7.950461,-50.541702,3.537173,-0.433351,10.115502,-1.393425
-0.009587,-0.019175,0.003196,-8.136822,-50.535110,3.503863,-0.445322,10.055647,-1.355118
-0.002131,-0.023436,-0.003196,-8.319787,-50.620754,3.608619,-0.472855,9.994595,-1.452083
-0.005326,-0.021305,-0.007457,-8.494603,-50.867115,3.580420,-0.447716,9.937134,-1.437718
-0.010653,-0.021305,-0.007457,-8.690306,-51.200844,3.583384,-0.453701,9.963470,-1.388637
-0.018109,-0.028762,0.000000,-8.872090,-51.421158,3.674875,-0.470461,9.963470,-1.422156
-0.030893,-0.037284,0.001065,-9.115167,-51.365536,3.508455,-0.478840,9.956287,-1.397017
-0.036219,-0.040480,-0.003196,-9.309703,-51.040672,3.147877,-0.526724,10.061633,-1.460463
-0.029827,-0.028762,-0.003196,-9.145618,-50.621853,2.929260,-0.618901,9.995792,-1.486799
-0.025566,-0.015979,-0.003196,-8.738815,-50.344986,2.851414,-0.557849,9.955091,-1.487996
-0.028762,-0.011718,-0.009587,-8.385702,-50.279808,2.871056,-0.526724,9.937134,-1.394622
-0.035154,-0.013848,-0.008522,-8.142979,-50.343472,2.992754,-0.518345,10.035296,-1.429338
-0.037284,-0.018109,0.000000,-7.971334,-50.456066,3.094563,-0.514753,9.987412,-1.420959
-0.037284,-0.020240,0.006392,-7.793383,-50.495518,3.122180,-0.554258,10.016143,-1.414973
-0.039415,-0.014914,0.004261,-7.632800,-50.462524,3.108896,-0.602142,10.097546,-1.416170
-0.020240,-0.007457,0.009587,-7.601380,-50.460846,3.093555,-0.586579,10.143036,-1.438915
-0.006392,-0.006392,0.007457,-7.786330,-50.326000,3.154500,-0.480037,10.077195,-1.407791
0.010653,-0.017044,-0.023436,-8.052852,-50.139397,3.373431,-0.391452,10.332177,-1.424550
0.079895,-0.034088,-0.068177,-8.186798,-50.202560,3.743247,-0.493206,10.772711,-1.391031
0.233293,-0.027697,-0.053263,-8.260221,-50.356762,4.082126,-0.584185,10.806230,-1.291672
