gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.024501,-0.096939,0.035154,18.195160,-42.414692,15.049597,-0.111330,10.317812,-0.986411
0.041545,-0.102265,0.045806,18.132589,-42.365143,14.982912,-0.152032,10.101137,-1.030704
0.034088,-0.099070,0.044741,18.053560,-42.375191,15.081756,-0.082600,9.904813,-0.896629
-0.015979,-0.098004,0.038350,17.982315,-42.456253,15.136164,-0.124498,9.888053,-0.960075
-0.029827,-0.087352,0.043676,17.839813,-42.673958,15.128887,-0.159214,10.050858,-0.995988
-0.037284,-0.070307,0.050067,17.587566,-42.884129,15.093590,-0.120907,10.103531,-1.017536
-0.038350,-0.050067,0.049002,17.436764,-42.870941,14.977665,-0.105345,10.110714,-0.990002
-0.021305,-0.027697,0.043676,17.468187,-42.753693,14.846184,-0.204704,10.115502,-1.035492
-0.019175,0.000000,0.038350,17.624962,-42.699028,14.673914,-0.165200,10.030508,-0.951695
-0.019175,0.024501,0.023436,17.884796,-42.625694,14.323264,-0.047884,9.888053,-0.982820
-0.039415,0.050067,0.045806,18.186953,-42.454033,13.912296,0.026336,9.702502,-0.849942
-0.080960,0.058590,0.061785,18.315895,-42.299088,13.776572,0.141258,9.953894,-0.881066
-0.087352,0.054328,0.056459,18.158424,-42.346111,13.814013,0.156820,10.022128,-0.878672
-0.073503,0.041545,0.029827,17.910183,-42.406055,13.763439,0.160412,10.121488,-0.920571
-0.038350,0.029827,0.037284,17.741968,-42.282139,13.740226,0.144849,10.114305,-0.815226
-0.031958,0.018109,0.034088,17.719503,-42.258259,13.823752,0.268151,10.186131,-0.731429
-0.030893,0.009587,0.045806,17.860176,-42.568962,13.882338,0.185551,10.029311,-0.748188
-0.012783,0.000000,0.031958,18.021219,-43.007645,13.828335,0.247800,10.134656,-0.910994
0.023436,-0.003196,0.019175,18.026495,-43.227604,13.820330,0.209493,10.110714,-0.992397
0.046872,-0.010653,0.003196,17.926638,-43.136253,14.014037,0.168791,9.985018,-0.972046
0.039415,-0.012783,-0.012783,17.885418,-42.884613,14.339961,0.088585,10.067618,-1.049857
0.047937,-0.010653,-0.008522,17.924898,-42.695312,14.738748,0.162806,10.111911,-1.059434
0.050067,-0.004261,0.001065,17.920877,-42.692028,15.123078,0.166397,10.115502,-1.130063
0.057524,-0.003196,-0.003196,17.778103,-42.793079,15.275958,0.104148,9.977836,-1.176750
0.056459,-0.001065,-0.017044,17.582479,-42.834885,15.109881,0.197522,10.037690,-1.159991
0.047937,-0.006392,-0.018109,17.504267,-42.765877,14.824347,0.164003,9.801862,-1.132457
0.013848,-0.025566,-0.025566,17.586687,-42.657612,14.716443,0.111330,9.874885,-1.130063
-0.028762,-0.040480,-0.033023,17.640434,-42.611412,14.863198,0.131681,9.853337,-1.133654
-0.056459,-0.055394,-0.031958,17.461996,-42.722775,15.028294,0.088585,9.922769,-1.102530
-0.077764,-0.067112,-0.023436,17.074373,-42.961578,15.065541,0.003591,9.900024,-1.066617
-0.094809,-0.072438,-0.022371,16.841736,-43.065506,15.182820,-0.009577,9.934740,-1.100136
-0.098004,-0.073503,-0.022371,17.055790,-42.950829,15.404181,-0.038307,10.058042,-0.981623
-0.072438,-0.072438,-0.035154,17.544737,-42.828674,15.438430,-0.077812,10.334572,-1.035492
0.034088,-0.069242,-0.067112,17.904863,-42.697449,15.272612,-0.104148,11.052833,-1.058237
0.222640,-0.053263,-0.055394,18.003944,-42.608425,15.011363,-0.114922,10.951078,-1.055843
0.369647,-0.046872,-0.071373,18.195093,-42.787922,14.712555,-0.005986,10.824186,-0.988805
0.480434,-0.041545,-0.085221,18.555990,-43.185383,14.710838,-0.049081,10.706870,-1.059434
0.573112,-0.041545,-0.070307,18.890636,-43.587879,15.182125,0.047884,10.621876,-1.151611
0.650877,-0.045806,-0.045806,19.233152,-43.862118,15.837090,-0.014365,10.327389,-1.319205
0.694552,-0.074569,-0.108657,19.612497,-44.065037,16.503510,0.023942,10.450690,-1.612495
0.840494,-0.096939,-0.098004,19.950739,-44.217861,17.216190,-0.049081,10.383653,-1.601721
0.928911,-0.104396,-0.115049,20.258883,-44.060314,17.854988,0.013168,10.284293,-1.899799
1.019458,-0.112918,-0.099070,20.563513,-43.429802,18.364590,-0.204704,9.991004,-1.839944
1.015197,-0.082025,-0.039415,20.807892,-42.596695,18.858229,-0.134075,9.287108,-1.950077
0.850081,-0.071373,-0.057524,21.024826,-41.874268,19.447821,-0.353145,8.686164,-2.220622
0.631702,-0.050067,-0.093743,21.222530,-41.364300,20.229975,-0.324414,8.822633,-2.597709
0.478304,-0.013848,-0.063916,21.449530,-41.169819,21.200491,-0.319626,8.805874,-2.796427
0.314253,0.019175,-0.028762,21.674936,-41.105885,22.158602,-0.295684,8.609550,-2.899378
0.118244,0.030893,-0.043676,21.790958,-40.889908,22.851219,-0.260968,8.786720,-3.045424
-0.024501,0.043676,-0.012783,21.872637,-40.569981,23.301172,-0.254982,9.081207,-3.112462
-0.141680,0.053263,0.037284,21.966282,-40.159813,23.620392,-0.217872,8.868123,-2.970007
-0.302535,0.050067,0.047937,22.065737,-39.737171,23.796593,-0.087388,8.741230,-2.895787
-0.454868,0.040480,0.052198,22.123774,-39.458500,23.914614,-0.210690,9.008183,-2.923320
-0.574178,0.041545,0.072438,22.076273,-39.261444,24.035784,-0.107739,9.064447,-2.752135
-0.679639,0.039415,0.092678,21.971725,-39.115944,24.049686,-0.034716,9.439140,-2.571373
-0.741424,0.034088,0.127832,21.899124,-39.214832,23.751259,-0.088585,9.549273,-2.378639
-0.798948,0.027697,0.153398,21.854576,-39.683464,23.037874,-0.062249,9.443929,-2.153584
-0.854342,0.013848,0.139550,21.697556,-40.310360,22.148813,-0.059855,9.823410,-2.041057
-0.837298,-0.001065,0.117179,21.378086,-40.957592,21.417044,0.015562,10.195708,-1.871069
-0.747816,-0.010653,0.113983,21.059326,-41.673340,20.916660,-0.023942,10.305841,-1.760935
-0.657268,-0.005326,0.107592,20.818542,-42.363499,20.530544,0.001197,10.356119,-1.540669
-0.595483,-0.001065,0.090547,20.602909,-42.888794,20.095070,0.028730,10.204087,-1.365892
-0.553937,0.001065,0.068177,20.340839,-43.249798,19.501455,0.046687,10.310630,-1.346738
-0.490022,0.003196,0.053263,20.063707,-43.506512,18.875103,0.099359,10.402806,-1.280898
-0.412257,0.000000,0.041545,19.919622,-43.674664,18.357378,0.034716,10.469844,-1.264138
-0.305731,-0.005326,0.030893,19.807877,-43.821152,17.951258,0.161609,10.732009,-1.238999
-0.182160,-0.006392,0.039415,19.629227,-44.023636,17.622593,0.149638,10.668563,-1.200692
-0.085221,-0.013848,0.033023,19.526808,-44.271202,17.291729,0.120907,10.376471,-1.091756
-0.022371,-0.017044,0.026632,19.495920,-44.476433,16.906536,0.088585,10.262746,-1.070208
0.003196,-0.018109,0.010653,19.431072,-44.620827,16.497421,0.120907,10.084377,-1.116895
0.009587,-0.029827,0.008522,19.377695,-44.722416,16.276638,0.189142,10.044873,-0.973243
-0.001065,-0.045806,0.005326,19.459131,-44.724068,16.367666,0.138864,10.059238,-1.104924
0.013848,-0.053263,0.018109,19.677912,-44.588589,16.574745,0.202310,10.075998,-1.127669
0.019175,-0.059655,0.027697,19.933821,-44.369896,16.632946,0.186748,9.938332,-1.159991
0.010653,-0.059655,0.018109,20.201342,-44.110218,16.430367,0.116119,10.023325,-1.134852
0.001065,-0.053263,0.026632,20.391760,-43.808144,16.024570,0.053870,9.915586,-1.189918
-0.013848,-0.050067,0.021305,20.433422,-43.664387,15.705979,0.117316,10.077195,-1.150414
-0.019175,-0.038350,0.041545,20.470030,-43.773167,15.818723,0.118513,9.901221,-1.156399
-0.035154,-0.038350,0.028762,20.482126,-43.847393,16.233921,0.149638,10.121488,-1.175553
-0.023436,-0.037284,0.033023,20.376200,-43.875584,16.488682,0.153229,10.029311,-1.201889
-0.018109,-0.040480,0.037284,20.234875,-44.084049,16.363997,0.184354,10.093954,-1.108515
