gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.036219,0.084156,-0.020240,17.367289,-41.304558,17.088982,0.175974,10.135853,-1.077391
-0.015979,0.075634,-0.007457,17.162329,-41.409958,16.951958,0.213084,10.182540,-1.053449
0.000000,0.058590,0.004261,16.931362,-41.639477,16.960079,0.193930,10.035296,-1.045069
-0.003196,0.035154,0.005326,16.807926,-41.912525,17.154682,0.205901,9.939528,-1.017536
-0.014914,0.012783,0.003196,16.760283,-42.107780,17.191977,0.225055,9.955091,-1.010353
-0.030893,-0.014914,-0.005326,16.698885,-42.167839,17.087374,0.201113,10.038888,-1.033098
-0.031958,-0.033023,0.007457,16.687609,-42.136589,17.113865,0.154426,10.013748,-1.136049
-0.034088,-0.038350,0.013848,16.702503,-42.186695,17.153185,0.081403,10.006566,-1.097741
-0.041545,-0.037284,0.018109,16.667564,-42.265732,17.057226,0.051475,10.043676,-1.091756
-0.043676,-0.034088,0.017044,16.586046,-42.164791,17.019585,0.027533,9.991004,-1.162385
-0.044741,-0.026632,0.020240,16.557808,-41.893948,17.150860,0.073023,10.101137,-1.095347
-0.037284,-0.024501,0.025566,16.694221,-41.580727,17.218052,0.124498,10.077195,-1.144428
-0.041545,-0.025566,0.027697,16.837729,-41.383503,17.137413,0.142455,10.050858,-1.035492
-0.037284,-0.028762,0.019175,16.852291,-41.399498,17.106056,0.166397,10.093954,-1.095347
-0.020240,-0.034088,0.012783,16.832079,-41.529003,17.163834,0.142455,10.207679,-1.088165
0.004261,-0.036219,0.029827,16.769567,-41.687077,17.193354,0.185551,9.951499,-0.970849
-0.009587,-0.043676,0.022371,16.684385,-41.886898,17.114456,0.268151,9.967062,-1.025915
-0.040480,-0.050067,0.007457,16.664619,-42.111626,17.014246,0.186748,9.909601,-1.078588
-0.049002,-0.053263,0.002131,16.709705,-42.288925,16.997925,0.190339,10.019734,-1.171962
-0.035154,-0.054328,0.007457,16.851068,-42.200626,17.010056,0.174777,10.019734,-1.074997
-0.041545,-0.054328,0.001065,17.010429,-41.824806,16.959137,0.159214,9.922769,-1.036689
-0.051133,-0.055394,-0.006392,17.057760,-41.460297,16.903040,0.116119,9.993398,-1.051055
-0.030893,-0.058590,-0.023436,17.042215,-41.247574,16.959494,0.152032,10.255563,-1.070208
0.029827,-0.061785,-0.037284,16.999722,-41.149456,17.103067,0.136469,10.386047,-0.998382
0.104396,-0.069242,-0.047937,16.952766,-41.273964,17.289518,0.173580,10.540473,-0.951695
0.187487,-0.077764,-0.051133,17.031752,-41.717682,17.400150,0.150835,10.536881,-0.949301
0.248207,-0.084156,-0.047937,17.192223,-42.218910,17.327904,0.104148,10.199299,-1.017536
0.276969,-0.089482,-0.078830,17.287777,-42.360447,17.222912,0.062249,10.539276,-1.213860
0.384560,-0.092678,-0.085221,17.298304,-42.096134,17.240927,0.040701,10.709264,-1.345541
0.528371,-0.085221,-0.037284,17.249065,-41.814316,17.422993,0.004788,10.459070,-1.306037
0.577373,-0.089482,-0.052198,17.328205,-41.582241,17.738634,0.049081,10.207679,-1.406593
0.617853,-0.100135,-0.083091,17.540136,-41.196892,17.987589,0.004788,10.407595,-1.571793
0.719054,-0.096939,-0.059655,17.771320,-40.720402,18.123514,-0.114922,10.171766,-1.643619
0.751011,-0.077764,-0.033023,18.013525,-40.264248,18.392994,-0.063446,9.651027,-1.673547
0.664725,-0.067112,-0.067112,18.023390,-39.897049,18.927151,-0.135272,9.300277,-1.932121
0.565655,-0.043676,-0.082025,17.816233,-39.703224,19.621693,-0.162806,9.301474,-2.096124
0.486826,-0.017044,-0.059655,17.649321,-39.629181,20.325212,-0.165200,9.142260,-2.282871
0.368582,0.007457,-0.053263,17.593815,-39.501316,20.927561,-0.136469,9.085996,-2.397793
0.227967,0.023436,-0.039415,17.676081,-39.367176,21.406460,-0.166397,8.941146,-2.413355
0.068177,0.035154,-0.026632,17.867506,-39.249107,21.889959,-0.076614,8.863335,-2.421735
