gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.052198,-0.833037,0.149137,8.500946,8.817191,9.058349,-0.298078,9.965864,-0.087388
-0.059655,-0.744620,0.116114,8.510679,8.820411,9.130345,-0.307655,10.032902,-0.198719
-0.055394,-0.648746,0.089482,8.490466,8.951090,9.059524,-0.298078,10.125079,-0.201113
-0.053263,-0.542220,0.066046,8.491167,8.966698,8.711902,-0.302867,9.967062,-0.154426
-0.063916,-0.436758,0.025566,8.605724,8.849875,8.330729,-0.383072,10.005369,-0.198719
-0.068177,-0.316384,-0.003196,8.870522,8.797024,8.024040,-0.430956,10.031705,-0.175974
-0.079895,-0.180030,-0.029827,9.065920,8.666069,7.665183,-0.541090,9.991004,-0.264559
-0.083091,-0.033023,-0.054328,9.115339,8.404918,7.293026,-0.670376,10.081984,-0.296881
-0.076699,0.120375,-0.061785,9.159491,8.192671,6.988188,-0.664391,10.081984,-0.319626
-0.073503,0.271642,-0.072438,9.221950,8.016061,6.760997,-0.666785,10.064027,-0.269348
-0.070307,0.409062,-0.083091,9.295877,7.905682,6.601011,-0.623690,10.110714,-0.209493
-0.064981,0.539024,-0.093743,9.316358,7.996943,6.504910,-0.682347,10.049662,-0.162806
-0.070307,0.686030,-0.106526,9.218092,8.196347,6.473286,-0.860716,10.067618,-0.204704
-0.062851,0.837298,-0.118244,9.141968,8.363151,6.493304,-0.700304,10.120291,-0.100556
-0.058590,0.951281,-0.151268,9.105909,8.451987,6.519097,-0.411803,10.019734,-0.010774
-0.053263,0.986435,-0.171508,9.022695,8.485333,6.661484,0.073023,10.122684,0.302867
-0.053263,0.955542,-0.180030,8.935488,8.542874,7.053977,0.256180,10.189722,0.278924
-0.042611,0.917193,-0.139550,8.923079,8.570759,7.517585,0.333991,10.295067,0.293290
-0.036219,0.863929,-0.094809,8.931999,8.625434,7.745072,0.418985,10.159795,0.361524
-0.041545,0.766990,-0.090547,8.755553,8.816469,7.770703,0.651223,9.977836,0.453701
-0.067112,0.655138,-0.104396,8.452945,8.914471,7.947550,0.633266,10.017340,0.395043
-0.076699,0.544350,-0.073503,8.299572,8.784267,8.324584,0.664391,10.048465,0.373495
-0.094809,0.417584,-0.024501,8.381000,8.704990,8.707340,0.867898,10.019734,0.471658
-0.124636,0.267381,0.021305,8.602805,8.859032,9.076249,0.847547,9.883265,0.500388
-0.172573,0.128897,0.066046,8.759188,9.004301,9.439868,0.678756,9.864111,0.371101
-0.221575,0.023436,0.128897,8.675746,8.996924,9.729140,0.494403,9.619903,0.275333
-0.313188,-0.042611,0.176834,8.375618,8.977114,9.910783,0.257377,9.512163,0.191536
-0.411192,-0.090547,0.196009,7.986944,9.014382,9.990147,0.178368,9.422380,0.203507
-0.503870,-0.122505,0.190682,7.678339,9.084733,9.856520,0.110133,9.437943,0.246603
-0.593352,-0.136354,0.194943,7.559411,9.124990,9.439901,0.159214,9.270349,0.277727
-0.706270,-0.148072,0.207727,7.629639,8.993240,8.896729,0.204704,9.080010,0.288501
-0.843689,-0.169377,0.217314,7.718324,8.684154,8.326584,0.328006,8.752005,0.636858
-1.026915,-0.206661,0.184291,7.593178,8.390699,7.678059,0.577003,8.807071,1.072602
-1.154747,-0.254598,0.138484,7.363066,8.203341,6.986771,0.445322,9.847352,1.079785
-1.116397,-0.273773,0.176834,7.144215,8.116741,6.367213,0.387861,10.165780,1.252167
-1.068460,-0.280165,0.184291,6.932394,8.149420,5.741017,0.434548,9.931149,1.638831
-1.037567,-0.298274,0.135289,6.785378,8.312986,4.938533,0.592565,10.370484,2.111686
-0.927845,-0.312122,0.102265,6.626737,8.338737,4.092477,0.433351,10.972627,2.257732
-0.735032,-0.297209,0.113983,6.391006,8.009914,3.364322,0.439336,11.112687,2.470816
-0.555003,-0.281230,0.085221,6.108383,7.601909,2.599182,0.497994,11.131841,2.692280
-0.365386,-0.267381,0.071373,5.862118,7.291370,1.685686,0.494403,11.133038,2.857480
-0.201335,-0.257794,0.042611,5.668646,6.908241,0.689417,0.511162,11.045650,2.887407
-0.036219,-0.232228,0.031958,5.494885,6.357270,-0.238063,0.530316,11.054029,2.895787
0.110788,-0.213053,0.038350,5.483736,5.894557,-0.963734,0.511162,10.638636,2.876633
0.201335,-0.196009,0.004261,5.686016,5.832947,-1.478850,0.535104,10.527305,2.746149
0.304666,-0.170442,-0.007457,5.994881,6.033945,-1.702346,0.539892,10.514136,2.528277
0.411192,-0.149137,-0.012783,6.248790,6.231688,-1.697896,0.574608,10.414778,2.448071
0.511327,-0.141680,-0.040480,6.277447,6.374540,-1.674650,0.657208,10.639832,2.366668
0.642354,-0.140615,-0.051133,6.149083,6.461158,-1.543068,0.677559,10.588357,2.306813
0.737163,-0.147006,-0.058590,5.972436,6.530513,-1.177764,0.736217,10.362105,2.183512
0.810666,-0.151268,-0.066046,5.778922,6.560971,-0.654398,0.736217,10.364499,1.958457
0.859668,-0.147006,-0.054328,5.705893,6.549397,-0.040289,0.719458,10.172963,1.744176
0.893757,-0.147006,-0.052198,5.899840,6.664268,0.674449,0.575805,10.091560,1.619677
0.901214,-0.145941,-0.062851,6.288096,6.888280,1.400034,0.648829,9.743204,1.462857
0.855407,-0.152333,-0.110788,6.633607,6.940184,2.075639,0.676362,9.578004,1.187524
0.827710,-0.145941,-0.150202,6.728312,6.837274,2.756692,0.521936,9.947908,0.916979
0.833037,-0.122505,-0.138484,6.641544,6.885547,3.424953,0.398635,9.846154,0.702698
0.808536,-0.092678,-0.138484,6.591084,7.141155,4.089010,0.372298,9.706094,0.611719
0.748881,-0.071373,-0.139550,6.673559,7.411805,4.782920,0.407014,9.595961,0.438139
0.673247,-0.054328,-0.145941,6.849318,7.543443,5.546535,0.381875,9.625888,0.199916
0.664725,-0.053263,-0.174703,6.991967,7.608850,6.385386,0.326809,10.375273,0.147243
0.714792,-0.038350,-0.117179,7.136822,7.730262,7.242870,0.357933,9.891644,0.144849
0.639159,-0.041545,-0.128897,7.359584,7.955157,8.073401,0.450110,9.593566,-0.135272
0.561394,-0.041545,-0.111853,7.635615,8.361712,8.756758,0.330400,9.610326,-0.275333
0.492152,-0.049002,-0.086286,7.867621,8.789345,9.219727,0.290895,9.549273,-0.438139
