gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.020240,-0.028762,0.002131,-39.737709,-30.348026,7.932975,-0.566229,9.974244,0.477643
-0.025566,-0.028762,0.007457,-39.793201,-30.405247,7.772495,-0.581791,10.029311,0.497994
-0.029827,-0.023436,0.014914,-39.918915,-30.820753,7.607344,-0.614113,10.013748,0.440533
-0.035154,-0.015979,0.011718,-39.919655,-31.206354,7.606272,-0.629675,10.017340,0.447716
-0.037284,-0.007457,0.007457,-39.741795,-31.367716,7.668929,-0.617704,10.068815,0.453701
-0.038350,0.000000,0.009587,-39.692001,-31.390043,7.556614,-0.597353,10.055647,0.502782
-0.039415,0.004261,0.012783,-39.876541,-31.460321,7.382970,-0.557849,10.013748,0.548272
-0.053263,-0.001065,0.006392,-40.106777,-31.598969,7.392565,-0.474052,10.073604,0.556652
-0.049002,-0.012783,0.004261,-40.164783,-31.713131,7.547162,-0.512359,10.192117,0.478840
-0.024501,-0.020240,-0.003196,-40.039978,-31.778158,7.547402,-0.532710,10.234015,0.471658
0.038350,-0.028762,-0.049002,-40.030724,-31.702917,7.295718,-0.521936,10.811018,0.243011
0.234358,-0.028762,-0.099070,-40.197155,-31.545637,7.047868,-0.630872,11.616667,0.306458
0.529436,-0.002131,-0.007457,-40.295513,-31.469921,7.044132,-0.689530,11.134235,0.580594
0.595483,0.000000,-0.023436,-40.193344,-31.372038,7.232758,-0.568623,10.097546,0.450110
0.549676,0.004261,-0.078830,-39.941608,-31.246727,7.372972,-0.633266,10.044873,0.416591
0.518784,0.022371,-0.036219,-39.802067,-31.263340,7.447510,-0.660800,9.605537,0.240617
0.407996,0.034088,-0.043676,-39.773403,-31.331411,7.609280,-0.606930,9.139865,0.052672
0.263120,0.040480,-0.093743,-39.684498,-31.368502,7.943799,-0.632069,9.423578,-0.187945
0.178964,0.064981,-0.072438,-39.658642,-31.399740,8.457624,-0.779313,9.290700,-0.305261
0.063916,0.093743,-0.058590,-39.771938,-31.422346,9.014659,-0.812831,9.003395,-0.427365
