gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
0.009354,0.006292,0.000866,-8.591688,-54.836502,-6.467078,0.101754,10.182540,-0.073023
0.008289,-0.000100,-0.000200,-8.720302,-54.484997,-6.321464,0.099359,10.018537,-0.166397
-0.001298,0.004161,-0.008722,-8.853496,-54.259781,-6.237921,0.083797,10.140641,-0.114922
0.001898,0.004161,0.004061,-8.814045,-54.258232,-6.200561,0.075417,10.119094,-0.086191
0.001898,-0.000100,0.001931,-8.699951,-54.319283,-6.148114,0.114922,10.081984,-0.123301
-0.002364,-0.008622,0.000866,-8.602487,-54.219982,-6.143384,0.092177,10.205285,-0.047884
-0.000233,-0.000100,0.008322,-8.532258,-54.137989,-6.206918,0.008380,10.122684,-0.156820
-0.000233,0.016944,0.023236,-8.474093,-54.243801,-6.305324,0.008380,10.310630,-0.186748
0.026399,0.027597,0.047737,-8.329280,-54.329292,-6.445443,0.229843,10.262746,-0.092177
0.035986,0.010553,0.045607,-8.082672,-54.343597,-6.577746,0.342371,10.181343,-0.102951
0.071140,-0.022470,0.023236,-7.865960,-54.306244,-6.620740,0.292093,10.800244,-0.146046
0.200037,-0.038449,0.104196,-7.781915,-54.206993,-6.415364,0.257377,10.647015,-0.175974
0.208559,-0.051233,0.103131,-7.884009,-54.125580,-6.034792,0.222661,9.660604,-0.059855
0.107359,-0.054428,0.031758,-8.203910,-54.080036,-5.850038,0.112527,9.677363,-0.229843
0.059422,-0.032058,0.027497,-8.638433,-54.103397,-5.914402,-0.118513,9.994595,-0.408211
0.045573,0.002031,0.043476,-9.041682,-54.199585,-5.951385,-0.040701,9.799467,-0.377087
-0.005559,0.029728,0.004061,-9.231397,-54.252132,-5.923431,0.122104,9.804255,-0.341174
-0.038583,0.048902,-0.016179,-9.103416,-54.228893,-5.973921,0.140061,9.876082,-0.350751
-0.086519,0.061685,-0.040680,-8.863888,-54.248291,-6.066727,0.100556,9.824607,-0.308852
-0.128065,0.074469,-0.050267,-8.707581,-54.402981,-6.087140,0.087388,10.006566,-0.287304
-0.154696,0.082991,-0.043876,-8.666502,-54.561977,-5.905627,-0.031125,9.926360,-0.240617
-0.217547,0.096839,-0.031092,-8.777356,-54.483418,-5.634212,0.025139,9.850943,-0.257377
