gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
-0.031958,-0.023436,0.006392,-41.964252,-32.423286,7.316293,-0.426168,9.962274,0.363919
-0.037284,-0.012783,0.005326,-41.891987,-32.222912,7.399306,-0.452504,9.955091,0.342371
-0.046872,-0.003196,0.005326,-41.954384,-32.027946,7.413861,-0.363919,10.025720,0.416591
-0.053263,-0.004261,0.007457,-42.024197,-31.799919,7.452224,-0.302867,10.138247,0.490811
-0.051133,-0.010653,0.011718,-41.935268,-31.630939,7.568596,-0.252588,10.102334,0.541090
-0.046872,-0.023436,0.004261,-41.728745,-31.597845,7.639802,-0.275333,10.256760,0.468066
-0.017044,-0.026632,0.020240,-41.536633,-31.636198,7.630801,-0.265756,10.256760,0.416591
0.005326,-0.025566,0.013848,-41.478516,-31.656546,7.570430,-0.312443,10.083180,0.397437
0.008522,-0.026632,-0.001065,-41.659210,-31.590027,7.482630,-0.336385,10.011354,0.359130
0.006392,-0.019175,-0.015979,-41.977573,-31.510042,7.473343,-0.393846,9.995792,0.335188
0.004261,-0.009587,-0.024501,-42.179886,-31.543383,7.518237,-0.397437,10.111911,0.280122
0.008522,-0.004261,-0.019175,-42.138268,-31.772713,7.491042,-0.387861,9.956287,0.333991
-0.001065,-0.007457,-0.019175,-41.943840,-32.213558,7.360571,-0.333991,10.043676,0.387861
-0.006392,-0.015979,-0.020240,-41.789158,-32.623608,7.221449,-0.277727,10.188525,0.383072
0.044741,-0.039415,-0.080960,-41.743465,-32.833855,7.150276,-0.205901,10.886436,0.183156
0.267381,-0.043676,-0.125701,-41.773331,-32.890484,7.155425,-0.592565,11.716026,0.362722
0.562460,-0.018109,-0.008522,-41.788113,-32.797050,7.300437,-0.483629,11.129447,0.474052
0.616788,-0.012783,0.003196,-41.718216,-32.616024,7.573012,-0.271742,9.859323,0.422577
0.500674,-0.020240,-0.037284,-41.666199,-32.491066,7.970696,-0.356736,9.513360,0.320823
0.363255,-0.026632,-0.025566,-41.662682,-32.373226,8.364222,-0.440533,9.273940,0.110133
0.216249,-0.020240,-0.006392,-41.623676,-32.114716,8.619419,-0.442927,9.095572,-0.125696
0.056459,-0.010653,-0.005326,-41.530876,-31.796816,8.936142,-0.513556,9.154230,-0.271742
-0.059655,0.003196,0.011718,-41.401020,-31.530708,9.352741,-0.554258,9.454702,-0.450110
-0.126766,0.011718,0.046872,-41.353413,-31.490482,9.704877,-0.453701,9.398438,-0.304064
-0.222640,-0.001065,0.041545,-41.428715,-31.847851,9.956673,-0.301669,9.205706,-0.172383
-0.353668,-0.020240,0.035154,-41.428970,-32.398849,10.095993,-0.276530,9.173384,-0.057461
-0.518784,-0.043676,0.031958,-41.319099,-32.756168,10.094152,-0.152032,9.136273,0.063446
-0.719054,-0.053263,0.036219,-41.222988,-32.727985,9.980002,-0.248997,9.182961,0.248997
-0.880974,-0.052198,0.026632,-41.256424,-32.402950,9.774831,-0.384269,9.673772,0.475249
-0.886300,-0.053263,-0.037284,-41.478680,-31.943550,9.447157,-0.481235,10.957064,0.502782
-0.648746,-0.034088,-0.019175,-41.732235,-31.542498,9.021595,-0.520739,11.862072,0.675165
-0.319579,-0.009587,0.042611,-41.802147,-31.321529,8.589463,-0.457293,11.440693,0.758962
-0.107592,-0.008522,0.005326,-41.725998,-31.274113,8.165660,-0.313640,11.089942,0.919373
0.045806,-0.010653,-0.034088,-41.728783,-31.393795,7.681156,-0.379481,11.232397,0.800860
0.245011,-0.007457,-0.020240,-41.768726,-31.597948,7.115257,-0.323217,11.198878,0.752976
0.414388,-0.007457,-0.046872,-41.759125,-31.756645,6.667106,-0.293290,10.995371,0.696713
0.537959,0.001065,-0.043676,-41.846550,-31.742205,6.483106,-0.396240,10.641029,0.617704
0.595483,0.005326,-0.030893,-41.963020,-31.541975,6.491947,-0.300472,10.160992,0.440533
0.588026,-0.013848,-0.046872,-41.936634,-31.279114,6.680002,-0.344765,9.867702,0.383072
0.540089,-0.030893,-0.035154,-41.876911,-31.113083,6.990284,-0.252588,9.464279,0.180762
0.413323,-0.045806,-0.033023,-41.857647,-31.173840,7.326764,-0.287304,9.125500,-0.026336
0.236489,-0.058590,-0.026632,-41.727898,-31.361629,7.712778,-0.374693,8.826224,-0.005986
0.028762,-0.068177,-0.043676,-41.511677,-31.619032,8.149864,-0.459687,8.914810,-0.130484
-0.144876,-0.053263,-0.018109,-41.430573,-31.963528,8.539517,-0.562637,9.108741,-0.234632
-0.281230,-0.033023,0.027697,-41.489452,-32.296410,8.814593,-0.554258,8.993818,-0.105345
-0.439954,-0.026632,0.018109,-41.588730,-32.512939,8.995275,-0.426168,9.148245,0.155623
-0.576308,-0.024501,-0.002131,-41.672768,-32.559563,9.005395,-0.409408,9.522937,0.333991
-0.655138,-0.018109,-0.018109,-41.613972,-32.580944,8.708774,-0.629675,10.171766,0.234632
-0.605070,0.006392,0.026632,-41.409500,-32.676079,8.205716,-0.541090,10.624270,0.311246
