gyrX,gyrY,gyrZ,magX,magY,magZ,accX,accY,accZ
0.013615,0.018010,0.006192,-8.808448,-55.120972,-6.971678,0.214281,10.162189,-0.146046
0.009354,-0.000100,0.017910,-8.759293,-55.025417,-7.038595,0.254982,10.075998,-0.134075
-0.014081,-0.017144,0.009388,-8.732924,-55.135090,-7.087589,0.260968,10.026917,-0.156820
-0.021538,-0.023536,0.008322,-8.737507,-55.113216,-6.940168,0.214281,10.126276,-0.159214
-0.017277,-0.022470,0.020040,-8.666885,-54.928921,-6.564815,0.140061,10.103531,-0.195127
-0.018343,-0.020340,0.020040,-8.604019,-54.926239,-6.229138,0.172383,10.064027,-0.164003
-0.023669,-0.017144,0.002996,-8.631536,-55.085056,-6.067940,0.156820,10.068815,-0.211887
-0.023669,-0.011818,-0.004461,-8.771003,-55.215324,-5.992290,0.155623,10.140641,-0.144849
-0.017277,-0.004361,-0.010852,-8.862095,-55.306175,-6.061550,0.131681,10.244789,-0.177171
0.000832,0.002031,0.009388,-8.852666,-55.419605,-6.305079,0.190339,10.261548,-0.126893
0.007224,-0.002230,0.013649,-8.797095,-55.491657,-6.583629,0.251391,10.120291,-0.071826
-0.001298,-0.011818,0.008322,-8.596869,-55.485157,-6.764376,0.258574,10.122684,-0.075417
-0.013016,-0.023536,0.009388,-8.322657,-55.516663,-6.684477,0.209493,10.170568,-0.116119
-0.008755,-0.022470,0.017910,-8.171316,-55.604610,-6.481066,0.144849,10.175357,-0.193930
-0.003429,-0.011818,0.017910,-8.108618,-55.613033,-6.526168,0.129287,10.147824,-0.195127
0.006159,0.002031,0.010453,-7.981895,-55.477886,-6.740417,0.146046,10.153810,-0.187945
0.009354,0.014814,0.001931,-7.894219,-55.196991,-6.829724,0.180762,10.186131,-0.226252
0.027464,0.014814,-0.007657,-7.961319,-54.813026,-6.722910,0.197522,10.283096,-0.140061
0.058357,0.003096,-0.028962,-8.207828,-54.515224,-6.528729,0.337582,10.408792,-0.149638
0.111620,-0.016079,-0.033223,-8.669378,-54.391758,-6.316415,0.307655,10.378864,-0.210690
0.148904,-0.032058,-0.047071,-9.068030,-54.450230,-6.033547,0.141258,10.200497,-0.492008
0.122272,-0.025666,0.001931,-9.164721,-54.747334,-5.847211,0.021548,9.340978,-0.488417
-0.067345,-0.001165,0.039215,-9.023829,-55.233200,-5.832943,-0.003591,8.672996,-0.688333
-0.315551,0.018010,0.026432,-8.737326,-55.670715,-5.800292,0.016759,8.864532,-0.669179
-0.463623,0.025466,0.051998,-8.436840,-55.719437,-5.782717,0.111330,9.125500,-0.565032
-0.604238,0.026532,0.046672,-8.247993,-55.436092,-5.835286,0.021548,9.242816,-0.567426
-0.726743,0.068077,0.074369,-8.209149,-55.240143,-5.949838,-0.174777,9.376891,-0.433351
